Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
RealityN,ExpTrialStim/Square_Triangle_NB_3.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,86,86,65,NA,NA,NA,NA,NA,473.8847009000019,3.8940000376896e-4,474.61822799999936,474.7182743000012,0.831303700004355,476.65157790000376,477.0514503000013,477.1536926999979,477.1536926999979,h,1,0.7885685000001104,477.9682130000001,477.9682130000001,477.9682130000001,477.9682130000001,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Square_B_9.png,Adam KNOWS there are TWO cubes,h,b,FB-Ig,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SB: SG,0,87,87,254,NA,NA,NA,NA,NA,477.9682130000001,0.00172920000477461,478.7014629999976,478.80139469999995,0.8295463000031305,480.7347807999977,481.13486430000194,481.2370226999992,481.2370226999992,b,1,1.409202800001367,482.6681511999995,482.6681511999995,482.6681511999995,482.6681511999995,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_Square_B_3.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA3: SB1,SG: SB,0,88,88,36,NA,NA,NA,NA,NA,482.6681511999995,0.00189450000470969,483.4014285000012,483.50158139999985,0.829516000005242,485.4347411999988,485.83488509999734,485.9369809999989,485.9369809999989,b,1,0.5013095000031171,486.4681693000021,486.4681693000021,486.4681693000021,486.4681693000021,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Square_B_6.png,Adam KNOWS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB3,SB: SG,0,89,89,251,NA,NA,NA,NA,NA,486.4681693000021,0.00197639999532839,487.20142560000386,487.30153959999734,0.8293508999995538,489.23490969999693,489.6348519000021,489.7369472999999,489.7369472999999,b,1,0.9169259000045712,490.6845168,490.6845168,490.6845168,490.6845168,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA3: TB1,TR: TY,0,90,90,224,NA,NA,NA,NA,NA,490.6845168,4.3910000385949e-4,491.4180915999968,491.5182408999972,0.8313803000055486,493.4515425999998,493.8515287999981,493.9544982000006,493.9544982000006,b,1,0.5965561999983038,494.5678638000026,494.5678638000026,494.5678638000026,494.5678638000026,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_8.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB3,TY:TO,0,91,91,241,NA,NA,NA,NA,NA,494.5678638000026,3.9580000157002e-4,495.3013992999986,495.40152820000367,0.8308170000018436,497.3348613999988,497.7347007999997,497.83702769999945,497.83702769999945,b,1,0.5848426000011386,498.4514052000013,498.4514052000013,498.4514052000013,498.4514052000013,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_B_Triangle_2.png,"In REALITY, there is ONE cube",h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,92,92,25,NA,NA,NA,NA,NA,498.4514052000013,6.716000061715e-4,499.18469509999704,499.2848319999975,0.8310969000012847,501.2180309999967,501.6181865000035,501.720355700003,501.720355700003,b,1,1.8218121000027168,503.5680960000027,503.5680960000027,503.5680960000027,503.5680960000027,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_4.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB1,TY: TR,0,93,93,237,NA,NA,NA,NA,NA,503.5680960000027,0.00191809999523684,504.3014306999976,504.40149579999706,0.8295876999982283,506.3347212000008,506.7346619000018,506.83704299999954,506.83704299999954,b,1,1.5209947999974247,508.3846696000037,508.3846696000037,508.3846696000037,508.3846696000037,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_B_Triangle_2.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SD3: TD2,SP: TY,0,94,94,133,NA,NA,NA,NA,NA,508.3846696000037,0.0018897999980254,509.1180596999984,509.2181610999978,0.8295216999977129,511.1514756999968,511.551472500003,511.65370399999665,511.65370399999665,b,1,0.7684764999939944,512.4513877999998,512.4513877999998,512.4513877999998,512.4513877999998,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_B_2.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TB2,TO,0,95,95,127,NA,NA,NA,NA,NA,512.4513877999998,0.00188730000081704,513.1846603000013,513.2846901000012,0.8296249999984866,515.218148400003,515.6181711000027,515.7202620000025,515.7202620000025,b,1,1.5981971000001067,517.334680400003,517.334680400003,517.334680400003,517.334680400003,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Triangle_Triangle_B_8.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB3,TY:TO,0,96,96,33,NA,NA,NA,NA,NA,517.334680400003,0.00148999999510124,518.0680122999984,518.168107700003,0.829671799998323,520.1012577000001,520.5014354000014,520.6035811000038,520.6035811000038,b,1,1.482705899994471,522.1179553999973,522.1179553999973,522.1179553999973,522.1179553999973,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Triangle_B_2.png,"In REALITY, there are ZERO cubes",h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TB2,TO,0,97,97,19,NA,NA,NA,NA,NA,522.1179553999973,0.00621059999684803,522.8679909999992,522.9681128000011,0.8461657999941963,524.9013653000002,525.301395800001,525.4035287000006,525.4035287000006,b,1,1.362440999997489,526.7847047000032,526.7847047000032,526.7847047000032,526.7847047000032,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_Triangle_NB_1.png,"In REALITY, there is ONE cube",b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,98,98,60,NA,NA,NA,NA,NA,526.7847047000032,0.00192619999870657,527.5179734999983,527.6181047999999,0.8297923999998602,529.5514059999987,529.9514007000034,530.0535117999971,530.0535117999971,h,1,1.2085666000057245,531.2847078999985,531.2847078999985,531.2847078999985,531.2847078999985,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Square_4.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SB1: SD2,SG: SP,0,99,99,207,NA,NA,NA,NA,NA,531.2847078999985,0.0016747000045143,532.0179519000012,532.1180334000019,0.829600400000345,534.0512614000036,534.4513479000016,534.5535092999999,534.5535092999999,h,1,1.3332504999998491,535.9177984999988,535.9177984999988,535.9177984999988,535.9177984999988,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_Triangle_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,100,100,281,NA,NA,NA,NA,NA,535.9177984999988,4.8480000259587e-4,536.6512550999978,536.7512900000002,0.8311498000039137,538.6847240999996,539.0846653999979,539.1867313999974,539.1867313999974,h,1,1.2513921999998274,540.4678104999984,540.4678104999984,540.4678104999984,540.4678104999984,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Triangle_B_1.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TA2,TR,0,101,101,126,NA,NA,NA,NA,NA,540.4678104999984,0.00172129999555181,541.2012899000038,541.3014029999977,0.8295757000014419,543.2346037000025,543.6347203999976,543.736851900001,543.736851900001,b,1,1.0931719000000155,544.8513378999996,544.8513378999996,544.8513378999996,544.8513378999996,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Square_NB_1.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,102,102,228,NA,NA,NA,NA,NA,544.8513378999996,0.00218419999873731,545.5846138999987,545.6845386999994,0.8295156000021962,547.6180803000025,548.0180392000038,548.1201817999972,548.1201817999972,b,1,1.7339191999999457,549.8844461999979,549.8844461999979,549.8844461999979,549.8844461999979,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Square_B_1.png,"In REALITY, there is ONE cube",h,b,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,-,SA2,SG,0,103,103,20,NA,NA,NA,NA,NA,549.8844461999979,4.1980000241892e-4,550.6179094000036,550.7177156999969,0.8307795000000624,552.6511346999978,553.0510646000039,553.1534536000036,553.1534536000036,b,1,1.1885789999942062,554.3679151000033,554.3679151000033,554.3679151000033,554.3679151000033,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,104,104,216,NA,NA,NA,NA,NA,554.3679151000033,0.00190570000268053,555.101078300002,555.2013596000033,0.8294556000037119,557.1346940000003,557.534677399999,557.6367920999983,557.6367920999983,b,1,1.352942700003041,559.0179214000018,559.0179214000018,559.0179214000018,559.0179214000018,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_B_Square_1.png,"In REALITY, there are ZERO cubes",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA1: SC2,SG: SB,0,105,105,96,NA,NA,NA,NA,NA,559.0179214000018,0.00120299999980488,559.7511976000023,559.8511712000036,0.8302106999981334,561.7846982999981,562.1846299000026,562.2866767000014,562.2866767000014,h,1,0.6875243999966187,563.0013010999974,563.0013010999974,563.0013010999974,563.0013010999974,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_B_7.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SG: SP,0,106,106,140,NA,NA,NA,NA,NA,563.0013010999974,0.00224389999493723,563.7345018999986,563.8345762000026,0.8294914999933098,565.7679287999999,566.167945000001,566.2700671999992,566.2700671999992,b,1,0.6164787999950931,566.9179236999989,566.9179236999989,566.9179236999989,566.9179236999989,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Square_B_8.png,Adam THINKS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA2: SB3,SP: SB,0,107,107,195,NA,NA,NA,NA,NA,566.9179236999989,0.00181580000207759,567.6512052000035,567.7513002999985,0.8295715999993263,569.6845166999992,570.0846158999993,570.1866848999998,570.1866848999998,h,1,0.955286199998227,571.1678326999972,571.1678326999972,571.1678326999972,571.1678326999972,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Triangle_1.png,Adam THINKS there are ZERO cubes,b,h,TB-Ig,2,1,1,1,1,0,1,0,1,0,B,PropFalse,SB1: TD3,SB: TO,0,108,108,186,NA,NA,NA,NA,NA,571.1678326999972,0.00172910000401316,571.9011735000022,572.0012736999997,0.8297998000052758,573.9344769000018,574.3346593000024,574.4367739000008,574.4367739000008,h,1,1.153163399998448,575.6179319000003,575.6179319000003,575.6179319000003,575.6179319000003,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_Square_B_9.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA3: SB1,SB: SG,0,109,109,300,NA,NA,NA,NA,NA,575.6179319000003,0.00199210000573657,576.3511517000006,576.4513058000011,0.8296033000005991,578.3844725000017,578.784585100002,578.8867242999986,578.8867242999986,h,1,0.7509901999947033,579.6678910999981,579.6678910999981,579.6678910999981,579.6678910999981,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_NB_5.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,110,110,124,NA,NA,NA,NA,NA,579.6678910999981,0.00181480000173905,580.4011918999968,580.5011384000027,0.8294938999970327,582.4345122000013,582.8346160000001,582.9367166000011,582.9367166000011,b,1,1.428938000004564,584.3844048000028,584.3844048000028,584.3844048000028,584.3844048000028,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_6.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB3,TO: TY,0,111,111,239,NA,NA,NA,NA,NA,584.3844048000028,4.4640000123763e-4,585.1177962000002,585.2179350000006,0.8313261000002967,587.1512741999977,587.551076900003,587.6533284000034,587.6533284000034,b,1,5.928628900001058,593.6010661999971,593.6010661999971,593.6010661999971,593.6010661999971,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_Square_B_10.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA2: SB1,SG: SB,0,112,112,301,NA,NA,NA,NA,NA,593.6010661999971,0.00219449999713106,594.3344603000005,594.4345940999992,0.829525699999067,596.3678927000001,596.7679225000029,596.8699937999991,596.8699937999991,h,1,0.7439463000046089,597.6345482000033,597.6345482000033,597.6345482000033,597.6345482000033,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Triangle_NB_3.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,2,NB,PropFalse,SB3: TA2,SP: TY,0,113,113,173,NA,NA,NA,NA,NA,597.6345482000033,0.00192610000522108,598.3676969000007,598.4679146999988,0.8296783000041614,600.4010832999993,600.8012309999976,600.9033580000032,600.9033580000032,h,1,0.9501458000013372,601.8841762000011,601.8841762000011,601.8841762000011,601.8841762000011,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityY,ExpTrialStim/Triangle_Triangle_B_1.png,"In REALITY, there are ZERO cubes",h,b,TB-K-B,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB2,TY: TO,0,114,114,26,NA,NA,NA,NA,NA,601.8841762000011,4.0590000571683e-4,602.6177602000025,602.7179507999972,0.8313273000021582,604.6512175000025,605.0511369000014,605.1532479000016,605.1532479000016,b,1,0.9486329999999724,606.1176688999985,606.1176688999985,606.1176688999985,606.1176688999985,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_B_Square_7.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SA3: SC2,SG: SP,0,115,115,318,NA,NA,NA,NA,NA,606.1176688999985,4.3510000250535e-4,606.8510265000004,606.951204099998,0.831243300002825,608.8845003000024,609.2845411000017,609.3865938000017,609.3865938000017,h,1,1.8272652000014205,611.2344710000034,611.2344710000034,611.2344710000034,611.2344710000034,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_B_2.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA2: SB3,SB: SP,0,116,116,135,NA,NA,NA,NA,NA,611.2344710000034,0.00217089999932795,611.9677375000028,612.0678096999982,0.8295848999987356,614.0012041000009,614.4011958999981,614.503308899999,614.503308899999,b,1,0.7582314000028418,615.2842833999966,615.2842833999966,615.2842833999966,615.2842833999966,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeY,ExpTrialStim/Square_Triangle_B_12.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SB3: TA1,SB: TO,0,117,117,269,NA,NA,NA,NA,NA,615.2842833999966,5.1470000471454e-4,616.017740299998,616.1178213000021,0.8313026000032551,618.0510316,618.4511110000021,618.5532687000014,618.5532687000014,b,1,2.7885494000001927,621.367763299997,621.367763299997,621.367763299997,621.367763299997,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Square_Triangle_B_9.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SA3: TB2,SG: TR,0,118,118,304,NA,NA,NA,NA,NA,621.367763299997,0.00181560000055469,622.1010098999977,622.2010003000032,0.8294647000002442,624.1345549999969,624.5344560000012,624.6365319000033,624.6365319000033,h,1,1.7289892999979202,626.3842676999993,626.3842676999993,626.3842676999993,626.3842676999993,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Triangle_NB_1.png,Adam THINKS there is ONE cube,b,h,TB-K,1,0,1,1,0,1,0,0,0,1,NB,PropFalse,TA1,TO,0,119,119,162,NA,NA,NA,NA,NA,626.3842676999993,5.9120000514667e-4,627.1176985999991,627.2178261000008,0.8304065000047558,629.15092,629.5511679999981,629.6532960999975,629.6532960999975,h,1,2.640590200004226,632.3174476999993,632.3174476999993,632.3174476999993,632.3174476999993,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TA3: TD1,TY: TR,0,120,120,292,NA,NA,NA,NA,NA,632.3174476999993,0.00168590000248514,633.0509815999976,633.1511278999969,0.8295800999985659,635.0845670999988,635.4843277000036,635.5865816000005,635.5865816000005,h,1,9.666848500004562,645.2842367999983,645.2842367999983,645.2842367999983,645.2842367999983,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_Triangle_NB_2.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,121,121,61,NA,NA,NA,NA,NA,645.2842367999983,6.3069999305298e-4,646.0176302999971,646.1177592000022,0.8310196999955224,648.0509287000023,648.4509220000036,648.5531684000016,648.5531684000016,h,1,1.6122871999978088,650.1841038999992,650.1841038999992,650.1841038999992,650.1841038999992,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_Square_NB_5.png,Adam THINKS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA3: SB2,SB: SP,0,122,122,178,NA,NA,NA,NA,NA,650.1841038999992,4.9790000048233e-4,650.9176224999974,651.0177206000008,0.8311616999999387,652.9509038999968,653.3510386999988,653.45315429999755,653.45315429999755,h,1,1.2403873000002932,654.717492900003,654.717492900003,654.717492900003,654.717492900003,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_B_Square_2.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,PropFalse,SC3: TB3,SP: TY,0,123,123,321,NA,NA,NA,NA,NA,654.717492900003,0.00154529999417718,655.4509327999986,655.5509679000024,0.8297330999994301,657.484174899997,657.8842080000031,657.986541899998,657.986541899998,h,1,4.5155125000019325,662.5176652000009,662.5176652000009,662.5176652000009,662.5176652000009,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
KnowledgeN,ExpTrialStim/Triangle_B_Square_3.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoKnowledge,SD1: TA2,SG: TR,0,124,124,322,NA,NA,NA,NA,NA,662.5176652000009,0.00182869999844115,663.2509665999969,663.3510058000029,0.82949329999974,665.284252700003,665.6843430000008,665.7864245000019,665.7864245000019,h,1,2.458910699999251,668.2673919000008,668.2673919000008,668.2673919000008,668.2673919000008,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefN,ExpTrialStim/Square_B_Square_1.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA1: SC2,SG: SB,0,125,125,204,NA,NA,NA,NA,NA,668.2673919000008,4.170999964117e-4,669.0008922999987,669.1008855999971,0.8313739000004716,671.0343617000035,671.4342567999993,671.536400500001,671.536400500001,h,1,1.7981111999979476,673.3509974999979,673.3509974999979,673.3509974999979,673.3509974999979,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_B_Triangle_1.png,Adam THINKS there is ONE cube,h,b,TB-Ig,2,1,1,1,1,0,1,0,1,1,B,-,SB1: TD3,SB: TO,0,126,126,132,NA,NA,NA,NA,NA,673.3509974999979,0.001691600002232,674.0842388000019,674.1841373999996,0.8293739000000642,676.1176836000013,676.5176519000015,676.6197899000035,676.6197899000035,b,1,0.7219196000005468,677.3676429999978,677.3676429999978,677.3676429999978,677.3676429999978,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Square_Triangle_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SA1: TB2,SG: TR,0,127,127,88,NA,NA,NA,NA,NA,677.3676429999978,0.00173429999995278,678.1009114999979,678.2008537000002,0.82933110000158194,680.1343446000028,680.5343231000006,680.6363601999983,680.6363601999983,h,1,1.656973899996956,682.3173910999976,682.3173910999976,682.3173910999976,682.3173910999976,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
RealityN,ExpTrialStim/Triangle_Triangle_B_4.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA2: TB1,TY: TR,0,128,128,83,NA,NA,NA,NA,NA,682.3173910999976,3.9480000123148e-4,683.050851699998,683.1509445999982,0.8313214999943739,685.0841723999984,685.4842653000014,685.5863590000008,685.5863590000008,h,1,0.9475950999985798,686.5507785000009,686.5507785000009,686.5507785000009,686.5507785000009,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
BeliefY,ExpTrialStim/Square_Square_NB_2.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB3,SB: SG,0,129,129,121,NA,NA,NA,NA,NA,686.5507785000009,9.2810000205645e-4,687.2841947999987,687.384267100002,0.8301524999988033,689.317610099999,689.7176193999985,689.8197213000021,689.8197213000021,b,1,0.48991820000082953,690.3343013999984,690.3343013999984,690.3343013999984,690.3343013999984,NA,NA,NA,NA,NA,NA,NA,014,001,2024-02-09_09h41.13.076,PsychoPy Exp,2023.1.2,60.13742604666947
