Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
RealityY,ExpTrialStim/Triangle_B_Square_1.png,"In REALITY, there is ONE cube",h,b,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,-,SC1: TA1,SB: TO,0,85,85,50,NA,NA,NA,NA,NA,426.1511316999968,0.00179120001848787,426.8844633999979,426.9845868999837,0.829480100015644,428.9177770999959,429.3178960999939,429.4199227000063,429.4199227000063,h,1,1.0169547999976205,430.4676844000059,430.4676844000059,430.4676844000059,430.4676844000059,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_NB_3.png,Adam KNOWS there are TWO cubes,b,h,TB-K,1,0,1,1,0,1,0,0,0,2,NB,PropFalse,TB2,TR,0,86,86,272,NA,NA,NA,NA,NA,430.4676844000059,4.3080002069473e-4,431.20113529998343,431.3012495999865,0.8313198999967426,433.23463389999233,433.6344838000078,433.7366871999984,433.7366871999984,b,1,0.675117799983127,434.43441329998313,434.43441329998313,434.43441329998313,434.43441329998313,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_Triangle_B_4.png,"In REALITY, there are TWO cubes",b,h,TB-K-B,2,1,1,2,1,1,0,0,0,2,B,PropFalse,SB1: TA3,SP: TY,0,87,87,91,NA,NA,NA,NA,NA,434.43441329998313,0.00102239998523145,435.1677176999802,435.2678892999829,0.8307893000019249,437.201216299989,437.6012098999927,437.70329899998615,437.70329899998615,b,1,0.5408597000059672,438.26781240000855,438.26781240000855,438.26781240000855,438.26781240000855,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Triangle_NB_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-K,2,1,1,2,1,1,0,0,0,0,NB,PropFalse,SA2: TB1,SG: TR,0,88,88,279,NA,NA,NA,NA,NA,438.26781240000855,0.00178089999826625,439.0011086000013,439.1012003000069,0.8295049000007566,441.0345496000082,441.4345413999981,441.5366757999873,441.5366757999873,b,1,0.8035402999958023,442.36785750000854,442.36785750000854,442.36785750000854,442.36785750000854,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,1,1,0,1,1,0,0,0,0,0,B,PropFalse,SA2,SG,0,89,89,74,NA,NA,NA,NA,NA,442.36785750000854,0.00176980000105686,443.10109459998785,443.2011829999974,0.8295187999901827,445.1343166999868,445.5345143000013,445.63665499998024,445.63665499998024,b,1,1.2793882999976631,446.93435060000047,446.93435060000047,446.93435060000047,446.93435060000047,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_B_Triangle_1.png,Adam KNOWS there are ZERO cubes,b,h,TB-Ig,2,0,2,1,0,1,1,0,1,0,B,PropTrueNoKnowledge,TA3: TD1,TY: TR,0,90,90,292,NA,NA,NA,NA,NA,446.93435060000047,0.00123110000276938,447.6677445999812,447.76769129998866,0.8305616999859922,449.70119530000375,450.1009361000033,450.2033334999869,450.2033334999869,b,1,2.104804400005378,452.3344472000026,452.3344472000026,452.3344472000026,452.3344472000026,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_B_Square_8.png,"In REALITY, there is ONE cube",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SA1: SD2,SP: SG,0,91,91,103,NA,NA,NA,NA,NA,452.3344472000026,0.00179609999759122,453.067696299986,453.1678748999839,0.8295501999964472,455.1011494999984,455.5010699999984,455.603191000002,455.603191000002,b,1,1.0977984000055585,456.71758639998734,456.71758639998734,456.71758639998734,456.71758639998734,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_Triangle_NB_3.png,Adam THINKS there is ONE cube,h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,92,92,119,NA,NA,NA,NA,NA,456.71758639998734,0.00188100000377744,457.4509226999944,457.55086289998144,0.8287129000236746,459.4843901999993,459.884464200004,459.98663919998216,459.98663919998216,h,1,0.6409443000156898,460.6509092999913,460.6509092999913,460.6509092999913,460.6509092999913,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_Square_NB_4.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB1,SP: SG,0,93,93,123,NA,NA,NA,NA,NA,460.6509092999913,4.6409998321905e-4,461.3843432999856,461.48447219998343,0.831328600004781,463.41762480000034,463.8176134999958,463.9198469999829,463.9198469999829,h,1,0.8598188000032678,464.80081529999734,464.80081529999734,464.80081529999734,464.80081529999734,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_Square_NB_1.png,"In REALITY, there are ZERO cubes",b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,94,94,66,NA,NA,NA,NA,NA,464.80081529999734,4.4120001257397e-4,465.5343359999824,465.6343058999919,0.8312153000151739,467.5677880999865,467.9677916000074,468.06984609999927,468.06984609999927,b,1,0.6456787000061013,468.7340733000019,468.7340733000019,468.7340733000019,468.7340733000019,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_1.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA1: TB2,TY: TO,0,95,95,234,NA,NA,NA,NA,NA,468.7340733000019,4.2220001341775e-4,469.4677435999911,469.56781670000055,0.8313030000135768,471.50094549998175,471.9010924999893,472.00321890000487,472.00321890000487,h,1,2.0492410000006203,474.08421760000056,474.08421760000056,474.08421760000056,474.08421760000056,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Triangle_NB_3.png,"In REALITY, there is ONE cube",h,b,TB-K,2,1,1,2,1,1,0,0,0,1,NB,-,SB3: TA2,SP: TY,0,96,96,11,NA,NA,NA,NA,NA,474.08421760000056,0.00211590001708827,474.8174833999946,474.91769279999426,0.8293581000179984,476.8509373999841,477.2510617999942,477.35295040000346,477.35295040000346,h,1,0.5636065000144299,477.934342499997,477.934342499997,477.934342499997,477.934342499997,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/B_Square_1.png,Adam KNOWS there are ZERO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,PropFalse,SC2,SG,0,97,97,308,NA,NA,NA,NA,NA,477.934342499997,0.00198640002054162,478.6676220000081,478.7677374999912,0.8294397999998182,480.70099660000415,481.10104409998166,481.2031855999958,481.2031855999958,b,1,0.6334492999885697,481.8676010000054,481.8676010000054,481.8676010000054,481.8676010000054,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/B_Square_3.png,"In REALITY, there are TWO cubes",b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD1,SP,0,98,98,94,NA,NA,NA,NA,NA,481.8676010000054,0.00186459999531507,482.6009542999964,482.70090470000287,0.8296030000201426,484.6342613000015,485.0343370999908,485.1363405000011,485.1363405000011,b,1,1.227695199981099,486.38417380000465,486.38417380000465,486.38417380000465,486.38417380000465,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_B_2.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,PropTrueNoKnowledge,SB2,SB,0,99,99,291,NA,NA,NA,NA,NA,486.38417380000465,0.00178260001121088,487.11762770000496,487.2177260000026,0.8295174000086263,489.1510261000076,489.5509255999932,489.65305049999733,489.65305049999733,b,1,1.2626993000158109,490.9341651999857,490.9341651999857,490.9341651999857,490.9341651999857,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_B_Square_3.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SA3: SD1,SP: SB,0,100,100,314,NA,NA,NA,NA,NA,490.9341651999857,9.9279999267309e-4,491.66754379999475,491.7675741999992,0.8304910000006203,493.7008384999935,494.10093829999096,494.2030076000083,494.2030076000083,b,1,1.433147999981884,495.6673317999812,495.6673317999812,495.6673317999812,495.6673317999812,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Square_B_10.png,Adam KNOWS there are ZERO cubes,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,0,B,PropFalse,SA2: SB1,SG: SB,0,101,101,301,NA,NA,NA,NA,NA,495.6673317999812,4.5339998905546e-4,496.40067089998047,496.5007025999949,0.8308850000030361,498.434107499983,498.83402019998175,498.9367716999841,498.9367716999841,b,1,1.2747119999839924,500.2339740000025,500.2339740000025,500.2339740000025,500.2339740000025,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Triangle_NB_2.png,"In REALITY, there are ZERO cubes",h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA3,TY,0,102,102,1,NA,NA,NA,NA,NA,500.2339740000025,4.0409999201074e-4,500.9672600000049,501.06739109999035,0.8309936999867205,503.0008859999943,503.4009673999972,503.5031261999975,503.5031261999975,h,1,1.237033999990672,504.7675634000043,504.7675634000043,504.7675634000043,504.7675634000043,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_Triangle_NB_2.png,Adam THINKS there are TWO cubes,b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,103,103,169,NA,NA,NA,NA,NA,504.7675634000043,0.00176169999758712,505.50087879999774,505.6007278999896,0.8295219999854453,507.53423629998,507.934214399982,508.0364699999918,508.0364699999918,b,1,0.5754683999984991,508.6342384000018,508.6342384000018,508.6342384000018,508.6342384000018,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_B_Square_6.png,Adam KNOWS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoKnowledge,SB3: SC1,SP: SG,0,104,104,317,NA,NA,NA,NA,NA,508.6342384000018,0.00191709998762235,509.36754079998354,509.46744169999147,0.8295674999826588,511.4009226000053,511.8009456,511.9029933999991,511.9029933999991,b,1,1.1338862999982666,513.0674856999831,513.0674856999831,513.0674856999831,513.0674856999831,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_Square_NB_4.png,Adam THINKS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA2: SB1,SP: SG,0,105,105,177,NA,NA,NA,NA,NA,513.0674856999831,0.00180150000960566,513.8007713999832,513.9008941999928,0.829521300009219,515.8341105,516.234263499995,516.3363874999923,516.3363874999923,b,1,0.7793182999885175,517.1339875999838,517.1339875999838,517.1339875999838,517.1339875999838,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,1,0,1,1,0,1,0,0,0,0,NB,-,TA1,TO,0,106,106,108,NA,NA,NA,NA,NA,517.1339875999838,4.983999824617e-4,517.8673297000059,517.967379699985,0.831378400005633,519.9008482999925,520.3009430999809,520.4030409999832,520.4030409999832,h,1,1.0493602999777067,521.4840586000064,521.4840586000064,521.4840586000064,521.4840586000064,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/Square_B_Square_6.png,Adam THINKS there is ONE cube,h,b,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,-,SB3: SC1,SP: SG,0,107,107,155,NA,NA,NA,NA,NA,521.4840586000064,6.0310002299956e-4,522.2174320000049,522.3173768999986,0.8311516999965534,524.250874099991,524.6509663999896,524.7529414999881,524.7529414999881,h,1,0.715234600007534,525.4841308000032,525.4841308000032,525.4841308000032,525.4841308000032,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_Triangle_B_5.png,Adam THINKS there are ZERO cubes,b,h,TB-K-B,2,1,1,2,1,1,0,0,0,0,B,PropFalse,SB2: TA1,SG: TR,0,108,108,196,NA,NA,NA,NA,NA,525.4841308000032,0.00195519998669624,526.2174512000056,526.317383799993,0.8293118999863509,528.2506859999849,528.6508627999865,528.7529618999979,528.7529618999979,b,1,0.7470777999842539,529.5172982999939,529.5172982999939,529.5172982999939,529.5172982999939,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Square_NB_1.png,"In REALITY, there are TWO cubes",h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB2,SP: SB,0,109,109,12,NA,NA,NA,NA,NA,529.5172982999939,5.9300000430084e-4,530.250767199992,530.3507248999958,0.8309149999986403,532.284202299983,532.684118300007,532.7863664999895,532.7863664999895,h,1,0.6976069999800529,533.5005405999837,533.5005405999837,533.5005405999837,533.5005405999837,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_NB_1.png,Adam KNOWS there is ONE cube,h,b,TB-K,1,1,0,1,1,0,0,0,0,1,NB,-,SA1,SB,0,110,110,219,NA,NA,NA,NA,NA,533.5005405999837,4.1700000292621e-4,534.234037199989,534.3341905999987,0.8309067999944091,536.2675458999875,536.6674845999805,536.7696336999943,536.7696336999943,h,1,0.9942131999996492,537.7839119999844,537.7839119999844,537.7839119999844,537.7839119999844,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Triangle_B_Triangle_2.png,"In REALITY, there are TWO cubes",b,h,TB-Ig,2,0,2,1,0,1,1,0,1,2,B,PropFalse,TB1: TC2,TO: TY,0,111,111,77,NA,NA,NA,NA,NA,537.7839119999844,0.00196960000903345,538.5173648000055,538.6174747000041,0.8296151999966241,540.5507306999934,540.9507930999971,541.0528449999983,541.0528449999983,b,1,0.638383999990765,541.7173490999849,541.7173490999849,541.7173490999849,541.7173490999849,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_Square_B_8.png,Adam THINKS there is ONE cube,b,h,TB-K-B,2,2,0,2,2,0,0,0,0,1,B,PropFalse,SA2: SB3,SP: SB,0,112,112,195,NA,NA,NA,NA,NA,541.7173490999849,6.4149999525398e-4,542.4507015999989,542.5506926999951,0.8312544999935199,544.4840533999959,544.8841500999988,544.9863962999952,544.9863962999952,b,1,1.0657304000051226,546.0838034999906,546.0838034999906,546.0838034999906,546.0838034999906,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_B_Square_2.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA2: SC3,SB: SP,0,113,113,205,NA,NA,NA,NA,NA,546.0838034999906,4.3799998820759e-4,546.8173449999886,546.9174536000064,0.8312729999888688,548.8507824999979,549.2508602000016,549.3528403999808,549.3528403999808,b,1,0.7949106000014581,550.167212100001,550.167212100001,550.167212100001,550.167212100001,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Triangle_Triangle_NB_3.png,Adam KNOWS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA3: TB1,TR: TY,0,114,114,224,NA,NA,NA,NA,NA,550.167212100001,0.0018047000048682,550.900648699986,551.0005919999967,0.8291986999975052,552.934113700001,553.3340957000037,553.4362026999879,553.4362026999879,h,1,1.9115526000095997,555.367385599995,555.367385599995,555.367385599995,555.367385599995,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/B_Square_1.png,Adam THINKS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoBelief,SC2,SG,0,115,115,200,NA,NA,NA,NA,NA,555.367385599995,0.00199419999262318,556.1003767999937,556.2004498000024,0.8292253999970853,558.133839999995,558.534138899995,558.6377445999824,558.6377445999824,b,1,0.941726799996104,559.6004965000029,559.6004965000029,559.6004965000029,559.6004965000029,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_Square_NB_1.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA1: SB2,SP: SB,0,116,116,174,NA,NA,NA,NA,NA,559.6004965000029,5.3379999008029e-4,560.3339478999842,560.4339811999816,0.829402699979255,562.3674140000076,562.7674132999964,562.8695599999919,562.8695599999919,b,1,0.8862183000019286,563.7838305000041,563.7838305000041,563.7838305000041,563.7838305000041,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Square_B_Square_5.png,"In REALITY, there is ONE cube",b,h,FB-Ig,2,2,0,1,1,0,1,1,0,1,B,PropFalse,SB2: SD3,SB: SG,0,117,117,100,NA,NA,NA,NA,NA,563.7838305000041,0.00121339998440817,564.5173131999909,564.6173470999929,0.8303690999746323,566.5507005999971,566.9505645000027,567.0527913999977,567.0527913999977,b,1,1.071267399995122,568.1504934999975,568.1504934999975,568.1504934999975,568.1504934999975,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefY,ExpTrialStim/B_Square_1.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,1,1,0,0,0,0,1,1,0,0,B,-,SC2,SG,0,118,118,146,NA,NA,NA,NA,NA,568.1504934999975,4.1639999835751e-4,568.8839224999829,568.984096900007,0.8313747999782208,570.917308300006,571.317409899988,571.4194891999941,571.4194891999941,h,1,0.9279352999874392,572.3672860999941,572.3672860999941,572.3672860999941,572.3672860999941,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/Square_Square_B_1.png,"In REALITY, there are TWO cubes",h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SP: SG,0,119,119,34,NA,NA,NA,NA,NA,572.3672860999941,0.00199940000311471,573.1006097999925,573.2007215000049,0.8295772999990731,575.1340401000052,575.5340595000016,575.6361272000067,575.6361272000067,h,1,0.5113906000042334,576.1672003999993,576.1672003999993,576.1672003999993,576.1672003999993,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityN,ExpTrialStim/Triangle_Triangle_NB_2.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,120,120,61,NA,NA,NA,NA,NA,576.1672003999993,0.00178109999978914,576.9005285000021,577.000838100008,0.8298910000012256,578.9340292999987,579.3339830999903,579.4361297999858,579.4361297999858,b,1,0.583966700010933,580.0506455999857,580.0506455999857,580.0506455999857,580.0506455999857,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Triangle_Triangle_B_8.png,Adam THINKS there are TWO cubes,b,h,TB-K-B,2,0,2,2,0,2,0,0,0,2,B,PropFalse,TA2: TB3,TY:TO,0,121,121,191,NA,NA,NA,NA,NA,580.0506455999857,0.00186449999455362,580.7838723000023,580.8840061999799,0.829573299997719,582.8173163000029,583.2172253000026,583.319408099982,583.319408099982,b,1,0.7959929000062402,584.1337090999878,584.1337090999878,584.1337090999878,584.1337090999878,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/B_Square_4.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,2,B,PropFalse,SD2,SB,0,122,122,203,NA,NA,NA,NA,NA,584.1337090999878,5.239000020083e-4,584.8672162999865,584.9673523999809,0.8313263999880292,586.9006655999983,587.3004752999987,587.4025700000057,587.4025700000057,b,1,0.7452734000107739,588.1672487999895,588.1672487999895,588.1672487999895,588.1672487999895,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
RealityY,ExpTrialStim/B_Square_3.png,"In REALITY, there is ONE cube",h,b,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,-,SD1,SP,0,123,123,40,NA,NA,NA,NA,NA,588.1672487999895,0.00191210000775754,588.9004964999913,589.000604300003,0.8295604000159074,590.9338570999971,591.3338719999883,591.4359569999797,591.4359569999797,h,1,0.6716065999935381,592.1338783999963,592.1338783999963,592.1338783999963,592.1338783999963,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,0,2,2,0,2,0,0,0,1,NB,PropFalse,TA1: TB2,TY: TO,0,124,124,276,NA,NA,NA,NA,NA,592.1338783999963,0.00178950000554323,592.8671600999951,592.9672783999995,0.8295906000130344,594.9004409000045,595.3004986000014,595.4026657000068,595.4026657000068,b,1,0.6729052000155207,596.100500600005,596.100500600005,596.100500600005,596.100500600005,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeN,ExpTrialStim/Square_Square_NB_6.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA1: SB3,SG: SB,0,125,125,287,NA,NA,NA,NA,NA,596.100500600005,0.00177109998185187,596.833813300007,596.9339002000052,0.8296160999743734,598.8672648000065,599.2672500000044,599.3694157999998,599.3694157999998,b,1,1.1147781999898143,600.5005004999985,600.5005004999985,600.5005004999985,600.5005004999985,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
KnowledgeY,ExpTrialStim/Square_Triangle_B_2.png,Adam KNOWS there is ONE cube,h,b,FB-Ig,2,1,1,2,1,1,0,0,0,1,B,-,SA2: TB3,SB: TO,0,126,126,259,NA,NA,NA,NA,NA,600.5005004999985,0.00194250000640749,601.233792199986,601.333951299981,0.8294121000217274,603.267265100003,603.6672360000084,603.7692248999956,603.7692248999956,h,1,1.522357000008924,605.3171930999961,605.3171930999961,605.3171930999961,605.3171930999961,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_B_Square_5.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SB2: SD3,SB: SG,0,127,127,208,NA,NA,NA,NA,NA,605.3171930999961,0.00191629998153075,606.0504434999893,606.15047339999,0.8296088999777567,608.0839054999815,608.4839132000052,608.5859906999976,608.5859906999976,b,1,1.0015510999946855,609.6170950999949,609.6170950999949,609.6170950999949,609.6170950999949,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
BeliefN,ExpTrialStim/Square_B_Square_1.png,Adam THINKS there are ZERO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,0,B,PropFalse,SA1: SC2,SG: SB,0,128,128,204,NA,NA,NA,NA,NA,609.6170950999949,4.3919999734498e-4,610.3504467000021,610.450543199986,0.8312939000024926,612.3837155000074,612.7838827999949,612.885995699995,612.885995699995,b,1,0.8142278000013903,613.7171376000042,613.7171376000042,613.7171376000042,613.7171376000042,NA,NA,NA,NA,NA,NA,NA,009,001,2024-02-07_17h10.24.811,PsychoPy Exp,2023.1.2,59.99484044284826
