Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End_Text.stopped,Exp_End_Key_Resp.stopped,Exp_End.stopped,Exp_End_Key_Resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart
Knowledge,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_3.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,165,165,114,994.14193589997,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.13137800002,4.9699994269758e-4,994.2271705999738,994.608660699916,994.708883699961,996.708746499964,997.1087801000104,997.2111836000112,997.2111836000112,1000.2278476000064,h,1,3.001002100063488,NA,1000.2281684000044,1000.2416443999392,1000.2416443999392,1000.2416443999392,1000.2416443999392,1000.2284966999432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_7.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,166,166,14,1000.2416443999392,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000.2287064000266,1.6579998191446e-4,1000.3108186000028,1000.6919242999284,1000.7920929000248,1002.792047600029,1003.192134300014,1003.294402499916,1003.294402499916,1004.7791170999408,b,1,1.4706181000219658,NA,1004.77993910003,1004.7919502999866,1004.7919502999866,1004.7919502999866,1004.7919502999866,1004.7808633999666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,167,167,185,1004.7919502999866,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.781552099972,5.0500000361353e-4,1004.8808783999413,1005.2586743999271,1005.3587851999328,1007.3587738999632,1007.7585472000064,1007.8610776999268,1007.8610776999268,1008.8780722999944,h,1,1.0003711000317708,NA,1008.8785968000302,1008.894572900026,NA,1008.894572900026,NA,1073.210653899936,space,64.31064669997431,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_7.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,168,168,94,1073.225040799938,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073.2117420999566,4.8169994261115e-4,1073.3120125000132,1073.6914186999202,1073.7916384999407,1075.7918371999403,1076.1917814000044,1076.2942585999845,1076.2942585999845,1079.044145599939,h,1,2.7339476000051945,NA,1079.0444383999566,1079.058174900012,1079.058174900012,1079.058174900012,1079.058174900012,1079.0451933000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_5.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,169,169,267,1079.058174900012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079.045414299937,1.6960001084953e-4,1079.131583099952,1079.5080751000205,1079.608234699932,1081.608255499974,1082.008415499935,1082.110821399954,1082.110821399954,1083.444999199943,h,1,1.3173230000538751,NA,1083.445653099916,1083.458270299947,1083.458270299947,1083.458270299947,1083.458270299947,1083.4463956999823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_2.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,170,170,332,1083.458270299947,NA,NA,NA,NA,NA,NA,NA,NA,NA,1083.4469109999482,3.9920001290738e-4,1083.5345505999867,1083.9080522999866,1084.0081995999208,1086.0084553000052,1086.4084073000122,1086.510735000018,1086.510735000018,1087.778593899915,b,1,1.2534288000315428,NA,1087.7793849000009,1087.791659599985,1087.791659599985,1087.791659599985,1087.791659599985,1087.780294099939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,171,171,62,1087.791659599985,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087.7809319000226,4.9310002941638e-4,1087.8793579000048,1088.258053699974,1088.3582245999714,1090.358466799953,1090.758394400007,1090.8607086000266,1090.8607086000266,1095.461695899954,b,1,4.592490999959409,NA,1095.462377400021,1095.4749169999268,1095.4749169999268,1095.4749169999268,1095.4749169999268,1095.4631261000177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_3.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,172,172,82,1095.4749169999268,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.463642799994,3.9970001671463e-4,1095.5602078000084,1095.9413440999342,1096.0414909999818,1098.041771600023,1098.4416894000024,1098.5441181999631,1098.5441181999631,1100.8943934999406,h,0,2.3407548000104725,NA,1100.894862700021,1100.9081511999248,1100.9081511999248,1100.9081511999248,1100.9081511999248,1100.895354899927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_8.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,173,173,298,1100.9081511999248,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100.895701600006,2.8769997879862e-4,1100.9911596999737,1101.374673299957,1101.4748052000068,1103.475065400009,1103.8751427999232,1103.977301799925,1103.977301799925,1105.2782323999563,h,1,1.2845278999302536,NA,1105.2788145999657,1105.2915365999795,1105.2915365999795,1105.2915365999795,1105.2915365999795,1105.2794263999676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_2.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,174,174,189,1105.2915365999795,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105.279886299977,3.6439998075366e-4,1105.3722226999234,1105.7413255999563,1105.8414239999838,1107.8416693999898,1108.241657299921,1108.3438847999787,1108.3438847999787,1112.1283211000264,h,1,3.780942599987611,NA,1112.1290003999602,1112.1415032999355,1112.1415032999355,1112.1415032999355,1112.1415032999355,1112.1297329999506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_7.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,175,175,70,1112.1415032999355,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112.1302514999406,3.9840000681579e-4,1112.2177849999862,1112.5912881999975,1112.691427199985,1114.691646500025,1115.0916607999245,1115.1939173999708,1115.1939173999708,1116.3948278999887,h,1,1.195253700017929,NA,1116.3954214999685,1116.4081192999147,1116.4081192999147,1116.4081192999147,1116.4081192999147,1116.396038900013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,176,176,104,1116.4081192999147,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116.3965016999282,3.4229992888867e-4,1116.493354599923,1116.8746118999552,1116.9749630999286,1118.9749841999728,1119.3748945000116,1119.477357900003,1119.477357900003,1122.3278868999332,b,1,2.8393136000959203,NA,1122.3283746999225,1122.3414260999998,1122.3414260999998,1122.3414260999998,1122.3414260999998,1122.3290113999974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_4.png,Adam THINKS there are TWO cubes,Two,b,h,N,PropFalse,N,0,177,177,302,1122.3414260999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122.3293845999287,2.8959999326616e-4,1122.4265963999787,1122.8080333999824,1122.9083589999937,1124.90830609994,1125.308313400019,1125.4106203999836,1125.4106203999836,1127.4282080000266,h,1,2.010218200040981,NA,1127.4289144999348,1127.4414645999204,1127.4414645999204,1127.4414645999204,1127.4414645999204,1127.429638199974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,178,178,60,1127.4414645999204,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127.430192800006,4.0579994674772e-4,1127.5222336000295,1127.8912630999694,1127.9913616999984,1129.991558699985,1130.3915679999627,1130.493873899919,1130.493873899919,1133.661335999961,b,1,3.158855300047435,NA,1133.6620101999724,1133.6747234999202,1133.6747234999202,1133.6747234999202,1133.6747234999202,1133.66269919998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_2.png,"In REALITY, there is ONE cube",One,b,h,N,NA,N,0,179,179,213,1133.6747234999202,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133.663189599989,3.7780008278787e-4,1133.7497334999498,1134.1245632999344,1134.224766099942,1136.2249157999177,1136.6248643000145,1136.7271693999646,1136.7271693999646,1140.244315500022,h,1,3.5009441999718547,NA,1140.2447979999706,1140.2580354999518,1140.2580354999518,1140.2580354999518,1140.2580354999518,1140.2453758999472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,180,180,4,1140.2580354999518,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140.2457491999958,2.8999999631196e-4,1140.3349657999352,1140.707874899963,1140.8080136999488,1142.8082620999776,1143.2082307999954,1143.310563399922,1143.310563399922,1151.6445549000057,b,1,8.326205600053072,NA,1151.6451558999252,1151.657995800022,1151.657995800022,1151.657995800022,1151.657995800022,1151.645791499992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_2.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,181,181,284,1151.657995800022,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151.646225699922,3.3650000113993e-4,1151.7416372000007,1152.124514899915,1152.224602799979,1154.224849399994,1154.6247616999317,1154.7272584999446,1154.7272584999446,1157.4447667999193,h,1,2.700740100000985,NA,1157.4453068999574,1157.4579777999315,1157.4579777999315,1157.4579777999315,1157.4579777999315,1157.4458675999194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,182,182,6,1157.4579777999315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1157.4462487000274,2.9500003438442e-4,1157.5311467000283,1157.9077950000064,1158.0079581999453,1160.0081557999365,1160.4079905999824,1160.510473500006,1160.510473500006,1161.9939560999628,b,1,1.46975399996154,NA,1161.9942629999714,1162.0078554999782,1162.0078554999782,1162.0078554999782,1162.0078554999782,1161.9946011999857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_2.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,183,183,33,1162.0078554999782,NA,NA,NA,NA,NA,NA,NA,NA,NA,1161.9948087999364,1.6269995830953e-4,1162.0744885000167,1162.4578115999466,1162.5579109999817,1164.558199299965,1164.9581348999636,1165.060484700021,1165.060484700021,1170.7442747999448,b,1,5.68035120004788,NA,1170.7447375999764,1170.757898699958,1170.757898699958,1170.757898699958,1170.757898699958,1170.7452156000072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_5.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,184,184,236,1170.757898699958,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170.7455464999657,2.5719997938722e-4,1170.839448899962,1171.2243955000304,1171.3245253999485,1173.324742399971,1173.7247300000165,1173.8270994999912,1173.8270994999912,1175.478005599929,h,1,1.634274800075218,NA,1175.4787208000198,1175.4912845999934,1175.4912845999934,1175.4912845999934,1175.4912845999934,1175.47946209996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_4.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,185,185,229,1175.4912845999934,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175.4799775999272,3.9810000453144e-4,1175.5750926999608,1175.9577289000154,1176.0578945999732,1178.058117199922,1178.4581003999338,1178.5603619000176,1178.5603619000176,1179.7457693999168,b,1,1.181016999995336,NA,1179.7462844999973,1179.7577468999662,1179.7577468999662,1179.7577468999662,1179.7577468999662,1179.7468309999676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_2.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,186,186,198,1179.7577468999662,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179.7472014999948,2.7560000307857e-4,1179.8312980999472,1180.2077110999962,1180.3078604999464,1182.3079935000278,1182.7080193000147,1182.8103409999749,1182.8103409999749,1184.843806299963,h,1,2.026251000002958,NA,1184.8440970999654,1184.8578567999648,1184.8578567999648,1184.8578567999648,1184.8578567999648,1184.84441219992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,187,187,177,1184.8578567999648,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184.8446371000027,1.8079997971653e-4,1184.9289610999404,1185.30798459996,1185.4080941999564,1187.4081042999169,1187.8079425999897,1187.9104326999511,1187.9104326999511,1189.210857499973,b,1,1.2940385999390855,NA,1189.2113420999376,1189.224466099986,1189.224466099986,1189.224466099986,1189.224466099986,1189.2118950999577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,FALSE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_5.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,188,188,325,1189.224466099986,NA,NA,NA,NA,NA,NA,NA,NA,NA,1189.2122716999147,2.9290001839399e-4,1189.3069940999849,1189.691009699949,1189.7912274999544,1191.7913878000109,1192.1913635999665,1192.293711300008,1192.293711300008,1194.2942592999898,h,1,1.990904500009492,NA,1194.2946897000074,1194.3078383000102,1194.3078383000102,1194.3078383000102,1194.3078383000102,1194.295207999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,FALSE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_3.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,-,N,0,189,189,319,1194.3078383000102,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.295539499959,2.5769998319447e-4,1194.3927600999596,1194.7743293999229,1194.874456899939,1196.874604600016,1197.274532899959,1197.3772964000236,1197.3772964000236,1198.477450700011,h,1,1.0904108000686392,NA,1198.4777706000025,1198.4910365999676,1198.4910365999676,1198.4910365999676,1198.4910365999676,1198.478112399927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,FALSE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_6.png,"In REALITY, there is ONE cube",One,b,h,N,PropFalse,N,0,190,190,254,1198.4910365999676,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198.478327299934,1.6840000171214e-4,1198.5695940000005,1198.940973400022,1199.0410693999147,1201.0411267000018,1201.4411036999663,1201.5435485999333,1201.5435485999333,1202.6773275999583,h,1,1.1325342999771235,NA,1202.677632399951,1202.6910114999628,1202.6910114999628,1202.6910114999628,1202.6910114999628,1202.67796729994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_7.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,191,191,187,1202.6910114999628,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202.6781841999618,1.6990001313388e-4,1202.7684276999207,1203.1411556999665,1203.241144199972,1205.2413680999307,1205.6413263999857,1205.7436611999292,1205.7436611999292,1207.9111320999218,h,1,2.1655863999621943,NA,1207.9116900999798,1207.924487399985,1207.924487399985,1207.924487399985,1207.924487399985,1207.9123150999658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_2.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,192,192,164,1207.924487399985,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207.912743999972,3.3259997144341e-4,1207.996239,1208.374461499974,1208.4746851000236,1210.4745958999265,1210.8746368000284,1210.9771794999251,1210.9771794999251,1212.1276033999166,b,1,1.1388659999938682,NA,1212.128190599964,1212.1411105999723,1212.1411105999723,1212.1411105999723,1212.1411105999723,1212.1288079000078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,193,193,289,1212.1411105999723,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212.129272299935,3.4589995630085e-4,1212.2158340999158,1212.5910954999272,1212.6912930000108,1214.6911665999796,1215.0911736999406,1215.1935234999985,1215.1935234999985,1216.794080200023,h,1,1.5862360999453813,NA,1216.7945626999715,1216.8077253999654,1216.8077253999654,1216.8077253999654,1216.8077253999654,1216.7951160999946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_4.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,194,194,123,1216.8077253999654,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216.795489699929,2.8919999022036e-4,1216.8827509999974,1217.2578623999143,1217.358018699917,1219.3580208999338,1219.7579339999938,1219.860188200022,1219.860188200022,1222.4440350999355,h,1,2.5757529999827966,NA,1222.444458700018,1222.4577386999736,1222.4577386999736,1222.4577386999736,1222.4577386999736,1222.444938599947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Reality,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,195,195,191,1222.4577386999736,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.4452659999952,2.5509996339678e-4,1222.5438049000222,1222.9243809999898,1223.0245850000065,1225.0245745999273,1225.4245533000212,1225.5269077999983,1225.5269077999983,1226.6939966999926,b,1,1.1577318999916315,NA,1226.6943848999215,1226.7076774999732,1226.7076774999732,1226.7076774999732,1226.7076774999732,1226.694813399925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_8.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,196,196,222,1226.7076774999732,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226.6951070999494,2.2940000053495e-4,1226.78416879999,1227.157815799932,1227.257925099926,1229.2580306999153,1229.6581331000198,1229.7603880999377,1229.7603880999377,1232.6611568999942,b,1,2.891963200061582,NA,1232.6618176000193,1232.6743200999915,1232.6743200999915,1232.6743200999915,1232.6743200999915,1232.662543799961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_2.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,197,197,227,1232.6743200999915,NA,NA,NA,NA,NA,NA,NA,NA,NA,1232.663064099965,4.0349992923438e-4,1232.7558628999395,1233.141123499954,1233.24128940003,1235.2412081999937,1235.641237200005,1235.7439362999285,1235.7439362999285,1248.860333999968,h,0,13.107425499940293,NA,1248.86063130002,1248.8741384999594,1248.8741384999594,1248.8741384999594,1248.8741384999594,1248.8609651000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_2.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,198,198,264,1248.8741384999594,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.8611769999843,1.668999902904e-4,1248.9443256999366,1249.3241542999167,1249.4244399999734,1251.424487399985,1251.824368599919,1251.9267408000303,1251.9267408000303,1255.5943700999487,h,1,3.6615757999243215,NA,1255.5950164999813,1255.607713599922,1255.607713599922,1255.607713599922,1255.607713599922,1255.595721699996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,034,001,2025-10-10_11h01.06.150,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-10 11h01.20.317446 +0100
