Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End_Text.stopped,Exp_End_Key_Resp.stopped,Exp_End.stopped,Exp_End_Key_Resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_8.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,76,76,298,424.2739126998931,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.2614855999127,2.9650004580616e-4,424.3463236000389,424.7240273000207,424.82405039994046,426.82412340003066,427.223924000049,427.32615470001474,427.32615470001474,428.61112929997034,h,1,1.2830663998611271,NA,428.6120052000042,428.62377789989114,428.62377789989114,428.62377789989114,428.62377789989114,428.6129445999395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_1.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,77,77,24,428.62377789989114,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.6136066999752,5.1179993897676e-4,428.70629139989614,429.090702699963,429.19084649998695,431.1908362999093,431.5907137999311,431.6925226999447,431.6925226999447,433.4769043000415,b,1,1.771832900121808,NA,433.4775706999935,433.4906085000839,433.4906085000839,433.4906085000839,433.4906085000839,433.4782901001163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_8.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,78,78,23,433.4906085000839,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.4788130999077,4.0500005707144e-4,433.57975429994985,433.9570802999661,434.0575043000281,436.0574439999182,436.4574424000457,436.5593987000175,436.5593987000175,438.21084710001014,b,1,1.6407107000704857,NA,438.2117645998951,438.22407860006206,438.22407860006206,438.22407860006206,438.22407860006206,438.2127638000529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,79,79,316,438.22407860006206,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.213523699902,5.5860006250441e-4,438.3217356000096,438.7071994999424,438.8073565999512,440.8074378001038,441.2073663000483,441.3092189000454,441.3092189000454,442.6434748999309,b,1,1.323387400014326,NA,442.6441061999649,442.65727129997686,442.65727129997686,442.65727129997686,442.65727129997686,442.6448242999614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_1.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,80,80,206,442.65727129997686,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.64531769999303,3.8180011324584e-4,442.7341450001113,443.10727140004747,443.207430700073,445.20733830006793,445.6074749000836,445.70935339992866,445.70935339992866,447.36187990009785,h,1,1.6428644000552597,NA,447.3629034999758,447.37399840005673,447.37399840005673,447.37399840005673,447.37399840005673,447.36385109997354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Reality,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_1.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,81,81,203,447.37399840005673,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.3645063000731,5.0500012002885e-4,447.4641730999574,447.8405122999102,447.94055849988945,449.9407343999482,450.34070569998585,450.4425910001155,450.4425910001155,451.54365759994835,b,1,1.092976399930194,NA,451.54434009990655,451.5572500000708,451.5572500000708,451.5572500000708,451.5572500000708,451.5451249000616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_8.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,82,82,55,451.5572500000708,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.5456930999644,4.4499989598989e-4,451.6396008001175,452.0239494999405,452.1239807000384,454.1240964999888,454.523987099994,454.62595529994,454.62595529994,457.29356990009546,h,1,2.6540744001977146,NA,457.2942268999759,457.30741199990734,457.30741199990734,457.30741199990734,457.30741199990734,457.2949252999388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_8.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,83,83,282,457.30741199990734,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.29542109998874,3.8519990630447e-4,457.3967742000241,457.7738940999843,457.8740415000357,459.87393680005334,460.2740853999276,460.3758704001084,460.3758704001084,461.7263841999229,h,1,1.3439726999495178,NA,461.7269180000294,461.7459215999115,NA,461.7459215999115,NA,481.7428063000552,space,19.990698599955067,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_6.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,84,84,45,481.7572196000256,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.7444553000387,0.00056300009600818005,481.84631490008906,482.2236119001173,482.3237282000482,484.323947200086,484.7238791000564,484.825713600032,484.825713600032,487.42672290001065,h,1,2.598019499797374,NA,487.4273548999336,487.44044469995424,487.44044469995424,487.44044469995424,487.44044469995424,487.4289303999394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,85,85,140,487.44044469995424,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.4294396999758,3.860997967422e-4,487.5114980998914,487.89023340004496,487.9903682000004,489.9906099999789,490.39058779994963,490.4924476000014,490.4924476000014,491.5103853000328,b,1,1.0036731001455337,NA,491.5112570000347,491.52385340002365,491.52385340002365,491.52385340002365,491.52385340002365,491.5121840001084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,FALSE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_1.png,Adam KNOWS there is ONE cube,One,b,h,N,PropFalse,N,0,86,86,245,491.52385340002365,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.5128391000908,5.0269998610019e-4,491.6059689000249,491.9905071000103,492.0905794000719,494.09063460002653,494.49048159993254,494.5923929999117,494.5923929999117,496.4100337999407,h,1,1.8005481001455337,NA,496.41075429995544,496.42377649992704,496.42377649992704,496.42377649992704,496.42377649992704,496.41147490008734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Reality,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_6.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,87,87,273,496.42377649992704,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.4120344000403,4.1390000842511e-4,496.5070024000015,496.89028290007263,496.9902997999452,498.9904219999444,499.3904407999944,499.49233880010433,499.49233880010433,500.8433300999459,h,1,1.3399310000240805,NA,500.8440090001095,500.8570564999245,500.8570564999245,500.8570564999245,500.8570564999245,500.8447567000985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_3.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,88,88,38,500.8570564999245,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.8453172999434,4.4109998270869e-4,500.94459569989704,501.32376529998146,501.423803600017,503.4239473999478,503.823909800034,503.92579800006934,503.92579800006934,505.8604460998904,h,0,1.921747900079936,NA,505.8612726998981,505.87374430010095,505.87374430010095,505.87374430010095,505.87374430010095,505.8621763000265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_6.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,89,89,288,505.87374430010095,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.8628259000834,5.0010019913315e-4,505.9625931000337,506.3403555001132,506.4404360998888,508.4404341999907,508.8404526000377,508.94224069989286,508.94224069989286,510.39354429999366,h,1,1.4493438999634236,NA,510.3942291000858,510.40706670004874,510.40706670004874,510.40706670004874,510.40706670004874,510.39491540007293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_3.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,90,90,90,510.40706670004874,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.3954741999042,4.3750018812716e-4,510.4900547999423,510.8734641999472,510.97365919989534,512.9738042999525,513.3737904001027,513.4756324999034,513.4756324999034,516.1597613000777,h,1,2.668030599830672,NA,516.1603465001099,516.1736359000206,516.1736359000206,516.1736359000206,516.1736359000206,516.1609912000131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_1.png,Adam THINKS there are TWO cubes,Two,b,h,N,PropFalse,N,0,91,91,299,516.1736359000206,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.1614334001206,3.4250016324222e-4,516.2458595000207,516.6234422000125,516.7235616999678,518.7238517000806,519.123755000066,519.2257232998963,519.2257232998963,520.960156199988,h,1,1.7177289000246674,NA,520.9609248999041,520.9736466999166,520.9736466999166,520.9736466999166,520.9736466999166,520.9617500000168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_3.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,92,92,293,520.9736466999166,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.962349700043,4.6449992805719e-4,521.0626004999503,521.4403520000633,521.5404982999898,523.540387300076,523.9404172000941,524.0426495999563,524.0426495999563,524.9775922000408,h,1,0.9330157001968472,NA,524.9785515000112,524.9903011000715,524.9903011000715,524.9903011000715,524.9903011000715,524.9795586001128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,93,93,74,524.9903011000715,NA,NA,NA,NA,NA,NA,NA,NA,NA,524.9802842999343,5.9950002469122e-4,525.0719200000167,525.4569983000401,525.5571226999164,527.5571989000309,527.9571122000925,528.0590625000186,528.0590625000186,531.8258450999856,h,1,3.756645600078627,NA,531.8261591000482,531.840170700103,531.840170700103,531.840170700103,531.840170700103,531.826498700073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Reality,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,94,94,192,531.840170700103,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.826725800056,1.7779995687305e-4,531.9071186000947,532.290084599983,532.3901643001009,534.3904218999669,534.7904620000627,534.8922425000928,534.8922425000928,535.4259905000217,b,1,0.5322231999598444,NA,535.4263506000862,535.4401962999254,535.4401962999254,535.4401962999254,535.4401962999254,535.4267454999499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_4.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,95,95,184,535.4401962999254,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.427011199994,2.0710006356239e-4,535.5060684999917,535.8901231999043,535.9901596000418,537.9906067999545,538.3904675999656,538.4923078999855,538.4923078999855,539.593439700082,h,1,1.0839048000052571,NA,539.5943762001116,539.6069859000854,539.6069859000854,539.6069859000854,539.6069859000854,539.5953154999297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,96,96,262,539.6069859000854,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.5959761999547,5.0930003635585e-4,539.697381899925,540.0735945999622,540.173727999907,542.1738684999291,542.5735075999983,542.675255500013,542.675255500013,543.6257722999435,b,1,0.949293099809438,NA,543.6260710998904,543.6400152998976,543.6400152998976,543.6400152998976,543.6400152998976,543.6263886000961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_8.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,97,97,135,543.6400152998976,NA,NA,NA,NA,NA,NA,NA,NA,NA,543.626655299915,1.6699987463653e-4,543.7164710999932,544.0902380000334,544.1901360000484,546.1903866000939,546.5903819999658,546.6921997999307,546.6921997999307,547.8260818000417,b,1,1.123199600027874,NA,547.8266100001056,547.8402052999008,547.8402052999008,547.8402052999008,547.8402052999008,547.827151699923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Reality,Reg,FALSE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_4.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,-,N,0,98,98,334,547.8402052999008,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.8275580999907,3.2330001704394e-4,547.9252011999488,548.3069613000844,548.4069312000647,550.4069870999083,550.8070177999325,550.9088981999084,550.9088981999084,554.2930890000425,h,1,3.3714288000483066,NA,554.2937650000677,554.3068943000399,554.3068943000399,554.3068943000399,554.3068943000399,554.294540300034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Reality,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_9.png,"In REALITY, there are TWO cubes",Two,b,h,N,PropFalse,N,0,99,99,240,554.3068943000399,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.2950683000963,4.1109998710453e-4,554.3978788000531,554.7735331000295,554.8736473999452,556.8735110000707,557.2736508001108,557.3755417000502,557.3755417000502,559.2115569999442,h,1,1.833133300067857,NA,559.2126780999824,559.2236089000944,559.2236089000944,559.2236089000944,559.2236089000944,559.2139037000015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_4.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,100,100,19,559.2236089000944,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.2148645999841,7.5989984907209e-4,559.3147625999991,559.6900452999398,559.790408999892,561.7902240001131,562.1902016999666,562.2922584000044,562.2922584000044,563.9933400000446,b,1,1.6839889001566917,NA,563.9939147001132,564.006752599962,564.006752599962,564.006752599962,564.006752599962,563.9945916999131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_6.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,101,101,13,564.006752599962,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.9950385000557,3.4659984521567e-4,564.0931845000014,564.4735298000742,564.5736553999595,566.5736529000569,566.973636199953,567.0755815000739,567.0755815000739,568.1935636000708,b,1,1.108314299955964,NA,568.1944164999295,568.2068706999999,568.2068706999999,568.2068706999999,568.2068706999999,568.1953950999305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Reality,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_1.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,102,102,212,568.2068706999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.1960549000651,5.0779990851879e-4,568.2822515000589,568.6568408999592,568.7570267999545,570.7569637999404,571.15697250003,571.2587015000172,571.2587015000172,573.0268248999491,b,1,1.7571246000006795,NA,573.0277138999663,573.0401842000429,573.0401842000429,573.0401842000429,573.0401842000429,573.0286224998999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_7.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,103,103,269,573.0401842000429,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.0293239001185,5.1359995268285e-4,573.1182031999342,573.4901753000449,573.5903137999121,575.5902700999286,575.9902417999692,576.0920885999221,576.0920885999221,577.7767858000007,h,1,1.6760879000648856,NA,577.7776013999246,577.7901695000473,577.7901695000473,577.7901695000473,577.7901695000473,577.7785215999465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_4.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,104,104,51,577.7901695000473,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.7791742999107,5.0369999371469e-4,577.8670008999761,578.2400869999547,578.3403151999228,580.3402790001128,580.7401936000679,580.8422417000402,580.8422417000402,584.1587330999319,h,1,3.308801000006497,NA,584.159057199955,584.173205500003,584.173205500003,584.173205500003,584.173205500003,584.1593599999323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_3.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,105,105,122,584.173205500003,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.159576700069,1.6989978030323e-4,584.2431995000225,584.6280064000748,584.7237368000206,586.7234243000858,587.1235462001059,587.2255210001022,587.2255210001022,589.8932942000683,h,1,2.653617699863389,NA,589.8940731000621,589.9068074999377,589.9068074999377,589.9068074999377,589.9068074999377,589.894917299971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_5.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,106,106,219,589.9068074999377,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.8955228000414,4.6689994633197e-4,589.9986030999571,590.3734558001161,590.4735773000866,592.4733182000928,592.8733729999512,592.9756169000175,592.9756169000175,594.1429896000773,b,1,1.1514544999226928,NA,594.1436703000218,594.1567389999982,594.1567389999982,594.1567389999982,594.1567389999982,594.1444713999517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_2.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,107,107,210,594.1567389999982,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.1450279001147,4.3820007704198e-4,594.240002800012,594.6232640999369,594.7235433999449,596.7235701999161,597.1235052000266,597.2253350000829,597.2253350000829,598.4762832000852,b,1,1.2467800001613796,NA,598.4767841000576,598.4899832999799,598.4899832999799,598.4899832999799,598.4899832999799,598.4772993000224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Reality,Reg,FALSE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_6.png,"In REALITY, there is ONE cube",One,b,h,N,PropFalse,N,0,108,108,254,598.4899832999799,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.4776804000139,2.9580015689134e-4,598.5723379999399,598.95680580008775,599.0569305000827,601.0568546000868,601.4565618999768,601.5587154000532,601.5587154000532,602.7264555001166,h,1,1.161617900012061,NA,602.7271380999591,602.7400499000214,602.7400499000214,602.7400499000214,602.7400499000214,602.7278847000562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,109,109,287,602.7400499000214,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.7284484999254,4.4390000402927e-4,602.8187033999711,603.1898197000846,603.2899213000201,605.2902232999913,605.6901146001182,605.792007900076,605.792007900076,608.2765554001089,h,1,2.4806889998726547,NA,608.2772818000522,608.2900594999082,608.2900594999082,608.2900594999082,608.2900594999082,608.278086700011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_3.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,110,110,149,608.2900594999082,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.2787238000892,5.0999992527067e-4,608.3699648999609,608.739854299929,608.8399326000363,610.8401456999127,611.2401360999793,611.3420933000743,611.3420933000743,612.4931677000131,b,1,1.145071499980986,NA,612.4938594000414,612.5065570001025,612.5065570001025,612.5065570001025,612.5065570001025,612.4946830999106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_4.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,111,111,123,612.5065570001025,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.4952372999396,4.2379996739327e-4,612.5768073000945,612.956480300054,613.0565869000275,615.0567616999615,615.4567595000844,615.5587303999346,615.5587303999346,618.5432591999415,h,1,2.9772467999719083,NA,618.5440219999291,618.5565979999956,618.5565979999956,618.5565979999956,618.5565979999956,618.5448513999581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2025-10-01_15h12.04.075,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-01 15h12.15.994536 +0100
