Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End_Text.stopped,Exp_End_Key_Resp.stopped,Exp_End.stopped,Exp_End_Key_Resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart
Belief,Neg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,172,172,62,953.1121416999958,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.1007718001492,3.9159995503723e-4,953.1970689001027,953.5787395001388,953.678890600102,955.6789993001148,956.0788199000526,956.1811307000462,956.1811307000462,958.4821381999644,b,1,2.290589999873191,NA,958.4828405000736,958.4954605000094,958.4954605000094,958.4954605000094,958.4954605000094,958.4835508000106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_2.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,173,173,250,958.4954605000094,NA,NA,NA,NA,NA,NA,NA,NA,NA,958.4841408000792,4.0830019861459e-4,958.575717400061,958.9454387000296,959.045591000002,961.0456081000156,961.4454733999446,961.5477537000552,961.5477537000552,964.8982349999716,h,1,3.347641099942848,NA,964.8986635999754,964.9120245000812,964.9120245000812,964.9120245000812,964.9120245000812,964.8991398999932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_4.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,174,174,218,964.9120245000812,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.8994657001458,2.5379983708262e-4,964.9864173999522,965.3618783000856,965.4619732999709,967.4622808001004,967.8621559999884,967.964365700027,967.964365700027,969.33200699999,b,1,1.3552195001393557,NA,969.3326706001536,969.3453049000818,969.3453049000818,969.3453049000818,969.3453049000818,969.3333682001104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_4.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,175,175,87,969.3453049000818,NA,NA,NA,NA,NA,NA,NA,NA,NA,969.3338497001678,3.7409993819892e-4,969.4352977999952,969.8120719001164,969.9121821001172,971.9122512999456,972.3122030000668,972.4142257999628,972.4142257999628,974.1485775001348,b,1,1.721473200013861,NA,974.1491885001304,974.1620426999872,974.1620426999872,974.1620426999872,974.1620426999872,974.14985339995485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,176,176,287,974.1620426999872,NA,NA,NA,NA,NA,NA,NA,NA,NA,974.1503336001188,3.7169991992414e-4,974.2490101000294,974.6286907000468,974.7287642001174,976.728749900125,977.128762600012,977.231018200051,977.231018200051,977.8310446001124,h,1,0.5845605998765677,NA,977.8313317000866,977.845253000036,977.845253000036,977.845253000036,977.845253000036,977.8316496000624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_2.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,177,177,216,977.845253000036,NA,NA,NA,NA,NA,NA,NA,NA,NA,977.8318557001184,1.626000739634e-4,977.9283819999546,978.312066100072,978.412107900018,980.4121608999558,980.8120683000888,980.914326600032,980.914326600032,981.6488266000524,b,1,0.7250260999426246,NA,981.6494687001688,981.6620273001026,981.6620273001026,981.6620273001026,981.6620273001026,981.6501881000586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,178,178,48,981.6620273001026,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.65069629997,3.9429985918104e-4,981.749443900073,982.1287647001444,982.2288898001424,984.2288264001254,984.628842000151,984.730887999991,984.730887999991,988.114955099998,h,1,3.372379899956286,NA,988.1155259001534,988.1286627000665,988.1286627000665,988.1286627000665,988.1286627000665,988.1161573000718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_3.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,179,179,277,988.1286627000665,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.1165881000924,3.3269985578954e-4,988.215864600148,988.5951165000442,988.6952859000304,990.6953589001204,991.0954092999456,991.1976234000176,991.1976234000176,992.0148650000338,h,1,0.8012716001830995,NA,992.0153443999588,992.0286014000884,992.0286014000884,992.0286014000884,992.0286014000884,992.0158822000958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DT_NB,PsychoPyStudy5Stim/TD_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,180,180,163,992.0286014000884,NA,NA,NA,NA,NA,NA,NA,NA,NA,992.0162482000889,2.8189993463456e-4,992.1095466001424,992.4787159999833,992.5788487000392,994.5787766999564,994.9787173001096,995.0808990001678,995.0808990001678,996.515869300114,b,1,1.4226513002067804,NA,996.5167696001008,996.5287067000754,996.5287067000754,996.5287067000754,996.5287067000754,996.5177360000088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_8.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,181,181,298,996.5287067000754,NA,NA,NA,NA,NA,NA,NA,NA,NA,996.5184592001606,5.6690000928938e-4,996.6179794999772,996.9953344999813,997.0954990000464,999.095554600004,999.4952078000642,999.5977551999968,999.5977551999968,1003.3151312000118,h,1,3.705413999967277,NA,1003.3157718000002,1003.3286290001124,1003.3286290001124,1003.3286290001124,1003.3286290001124,1003.3165704000276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_7.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,182,182,22,1003.3286290001124,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.3170776001645,3.9249984547495e-4,1003.4067520000972,1003.7786308000796,1003.8785411000716,1005.8786375001072,1006.2788428999484,1006.3810106001328,1006.3810106001328,1009.9648925000802,b,1,3.5696832998655736,NA,1009.9653789000586,1009.9785575000568,1009.9785575000568,1009.9785575000568,1009.9785575000568,1009.9659120000432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_3.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,183,183,265,1009.9785575000568,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.9662856999784,2.8929999098181e-4,1010.0678708001506,1010.4451149001252,1010.5451340000144,1012.5453910999933,1012.9453204001766,1013.047553300159,1013.047553300159,1014.881288500037,h,1,1.831300900084898,NA,1014.8817110999952,1014.8951535001396,1014.8951535001396,1014.8951535001396,1014.8951535001396,1014.8821449000388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,184,184,177,1014.8951535001396,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.8824375001714,2.2779987193644e-4,1014.9855583000464,1015.3618457999546,1015.4618403001224,1017.4620940999594,1017.861919200048,1017.964324100176,1017.964324100176,1018.6981756000314,b,1,0.7228638001251966,NA,1018.698681200156,1018.7118556001224,1018.7118556001224,1018.7118556001224,1018.7118556001224,1018.6992101001088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_6.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,185,185,220,1018.7118556001224,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.6995993000456,2.9930006712675e-4,1018.7973499000072,1019.1785477001686,1019.2786861001514,1021.278707599966,1021.6785834999756,1021.780802299967,1021.780802299967,1022.8149990001692,b,1,1.0266471998766065,NA,1022.8155720001088,1022.8285095000174,1022.8285095000174,1022.8285095000174,1022.8285095000174,1022.8161788999568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_4.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,186,186,75,1022.8285095000174,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.8166370999534,3.6290008574724e-4,1022.910399200162,1023.2950373999774,1023.3955290999728,1025.395305500133,1025.7952887001447,1025.897789800074,1025.897789800074,1028.56486150017,h,1,2.652846199925989,NA,1028.5653478000313,1028.578489999985,1028.578489999985,1028.578489999985,1028.578489999985,1028.565944500035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_6.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,187,187,69,1028.578489999985,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.5663111000322,2.8379983268678e-4,1028.6638080000412,1029.0449801001232,1029.145130699966,1031.1453804001212,1031.545268099988,1031.6475959999952,1031.6475959999952,1034.131598399952,h,1,2.480003299890086,NA,1034.1320772999898,1034.1451207001228,1034.1451207001228,1034.1451207001228,1034.1451207001228,1034.1326697999611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_8.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,188,188,222,1034.1451207001228,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.1330349000636,2.8360006399452e-4,1034.2244426000398,1034.595121599967,1034.6952265000436,1036.6952990000136,1037.0952715000603,1037.1974935999606,1037.1974935999606,1038.1982359001413,b,1,0.993751300033182,NA,1038.1988566000946,1038.2118341999594,1038.2118341999594,1038.2118341999594,1038.2118341999594,1038.1996006001718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_3.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,189,189,114,1038.2118341999594,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.2000802000985,3.6900001578032e-4,1038.297629600158,1038.6783114999998,1038.778467199998,1040.778719000053,1041.178622300038,1041.2809007000178,1041.2809007000178,1043.2814887000711,h,1,1.9991613000165671,NA,1043.2819817001,1043.2950741001405,1043.2950741001405,1043.2950741001405,1043.2950741001405,1043.282551900018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_2.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,190,190,25,1043.2950741001405,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043.2829371001571,3.3460021950304e-4,1043.3837799001485,1043.7618746000808,1043.861980300164,1045.8619619000235,1046.261881200131,1046.3640289001632,1046.3640289001632,1049.4812611001544,b,1,3.107805500039831,NA,1049.481745300116,1049.4950170000084,1049.4950170000084,1049.4950170000084,1049.4950170000084,1049.48228310002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_6.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,191,191,260,1049.4950170000084,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049.4826557999477,2.8789998032152e-4,1049.5786031000316,1049.9617808000185,1050.06194699998,1052.0619257001672,1052.4618363000918,1052.5640956000425,1052.5640956000425,1053.597722100094,b,1,1.0268955000210551,NA,1053.5981048000976,1053.6116858001333,1053.6116858001333,1053.6116858001333,1053.6116858001333,1053.5985403000377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_7.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,192,192,126,1053.6116858001333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053.5988298000302,2.2429996170103e-4,1053.695961400168,1054.0784345001448,1054.17850550008,1056.178488800069,1056.5784261999652,1056.6807099001016,1056.6807099001016,1057.53189390013,h,1,0.8464259000029415,NA,1057.5325494999995,1057.545101399999,1057.545101399999,1057.545101399999,1057.545101399999,1057.5334153999574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_1.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,193,193,209,1057.545101399999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1057.5339621000458,4.3020001612603e-4,1057.6345632001758,1058.0117413999978,1058.1118916000703,1060.1118718001526,1060.5117791001685,1060.6139622000046,1060.6139622000046,1061.58159289998,b,1,0.9532153999898584,NA,1061.582206299994,1061.595037800027,1061.595037800027,1061.595037800027,1061.595037800027,1061.582825300051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_1.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,194,194,291,1061.595037800027,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.5832851000596,3.6449986509978e-4,1061.6680580000393,1062.0448265001178,1062.1449766000733,1064.1451253001578,1064.5451389001682,1064.6474256000947,1064.6474256000947,1066.4809119000563,h,1,1.83140160003677,NA,1066.481199900154,1066.494936299976,1066.494936299976,1066.494936299976,1066.494936299976,1066.4815212001558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_6.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,195,195,268,1066.494936299976,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066.4817256999668,1.6100006178021e-4,1066.5654719001614,1066.9450652999803,1067.0451909000983,1069.0450182999484,1069.445137700066,1069.547468099976,1069.547468099976,1070.5978184000123,h,1,1.0358210999984294,NA,1070.5983202999923,1070.6116635999642,1070.6116635999642,1070.6116635999642,1070.6116635999642,1070.598849199945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_1.png,Adam KNOWS there is ONE cube,One,b,h,N,PropFalse,N,0,196,196,224,1070.6116635999642,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070.5992413000204,3.1030015088617e-4,1070.70041629998,1071.0783687001094,1071.1782639999874,1073.1784896000754,1073.578366500093,1073.6806284999475,1073.6806284999475,1075.0977873001248,h,1,1.4064022998791188,NA,1075.0982141999991,1075.111629600171,1075.111629600171,1075.111629600171,1075.111629600171,1075.0987399001606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,197,197,66,1075.111629600171,NA,NA,NA,NA,NA,NA,NA,NA,NA,1075.099063000176,2.5060004554688e-4,1075.1876301001755,1075.561711100163,1075.661851100158,1077.6617966000922,1078.0617353999987,1078.1640506000258,1078.1640506000258,1079.6479913999792,h,1,1.4756039998028427,NA,1079.6484405000228,1079.6616643001323,1079.6616643001323,1079.6616643001323,1079.6616643001323,1079.6489275000058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,198,198,108,1079.6616643001323,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079.6492392001674,2.2599985823035e-4,1079.745761899976,1080.1283970000222,1080.2285313000905,1082.2284500000533,1082.628410300007,1082.7306240000762,1082.7306240000762,1084.2145722999703,b,1,1.467933800071478,NA,1084.2150533001404,1084.228250700049,1084.228250700049,1084.228250700049,1084.228250700049,1084.2156154001132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_1.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,199,199,88,1084.228250700049,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084.2159845000133,2.872000914067e-4,1084.315682700137,1084.695065600099,1084.7952103000134,1086.7951535000466,1087.1951117999852,1087.2973874001764,1087.2973874001764,1089.3646252001636,h,1,2.053532299818471,NA,1089.3651996001136,1089.3780871001072,1089.3780871001072,1089.3780871001072,1089.3780871001072,1089.3658519000746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_6.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,200,200,133,1089.3780871001072,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089.36628680001,3.3549987711012e-4,1089.4637685001362,1089.8450180001091,1089.945048399968,1091.9450348999817,1092.3450486999936,1092.4473181001376,1092.4473181001376,1093.847533300053,b,1,1.3839281001128256,NA,1093.8478574000765,1093.861490000039,1093.861490000039,1093.861490000039,1093.861490000039,1093.8482246999629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_2.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,201,201,158,1093.861490000039,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093.8484638000373,1.8780003301799e-4,1093.9440602001268,1094.3281948999502,1094.42822420015,1096.4284057000186,1096.828259400092,1096.9305759000126,1096.9305759000126,1098.030883300118,h,1,1.084690700052306,NA,1098.03130110004,1098.044810899999,1098.044810899999,1098.044810899999,1098.044810899999,1098.031812600093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,FALSE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_5.png,"In REALITY, there is ONE cube",One,b,h,N,PropFalse,N,0,202,202,161,1098.044810899999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1098.032132100081,2.48400028795e-4,1098.1400886999909,1098.5115286000073,1098.6117018000225,1100.6117677001748,1101.0117490000555,1101.11499859998,1101.11499859998,1102.1309742000883,h,1,1.003939799964428,NA,1102.1313955001533,1102.1448791001458,1102.1448791001458,1102.1448791001458,1102.1448791001458,1102.1319381999783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,203,203,60,1102.1448791001458,NA,NA,NA,NA,NA,NA,NA,NA,NA,1102.132263700012,2.5360006839036e-4,1102.2259062000085,1102.5949291000145,1102.695130700013,1104.6951177001465,1105.0949979999568,1105.1972899001555,1105.1972899001555,1107.2477385001257,b,1,2.0340527000371367,NA,1107.248211099999,1107.2614523000084,1107.2614523000084,1107.2614523000084,1107.2614523000084,1107.2487519001588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_1.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,204,204,84,1107.2614523000084,NA,NA,NA,NA,NA,NA,NA,NA,NA,1107.2491209001746,2.862000837922e-4,1107.3401599000208,1107.7114117001183,1107.8115412001498,1109.8117152000775,1110.2116915001534,1110.313903799979,1110.313903799979,1111.831415800145,b,1,1.5007668000180274,NA,1111.832037700107,1111.844834000105,1111.844834000105,1111.844834000105,1111.844834000105,1111.83274480002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,205,205,193,1111.844834000105,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.8332243000625,3.7089991383254e-4,1111.9281778000295,1112.311332500074,1112.4114417999515,1114.4116726999637,1114.8116625000257,1114.913816299988,1114.913816299988,1115.8817459000277,b,1,0.9658882999792696,NA,1115.8823522999885,1115.8948016001375,1115.8948016001375,1115.8948016001375,1115.8948016001375,1115.8829960001167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_4.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,206,206,329,1115.8948016001375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115.8832978000864,2.1319999359548e-4,1115.9767333001364,1116.3613887999672,1116.4616704999935,1118.461659300141,1118.8616547000129,1118.9637877000496,1118.9637877000496,1121.2474687001668,b,1,2.2753113999497145,NA,1121.2478261000942,1121.2614025999792,1121.2614025999792,1121.2614025999792,1121.2614025999792,1121.248262700159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
