Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,43,43,98,NA,NA,NA,NA,NA,6.2480010092258e-4,222.95874610031024,223.33601190010089,223.43628530018032,225.43625390017405,225.83622559998184,225.93874600017443,225.93874600017443,h,1,0.6246015001088381,226.586159999948,226.586159999948,226.586159999948,226.586159999948,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,44,44,209,NA,NA,NA,NA,NA,0.00173609983175992,226.6834472003393,227.05267600016668,227.1529660001397,229.15283029992133,229.55290320003405,229.6552343000658,229.6552343000658,h,1,0.9002426997758448,230.5862149000168,230.5862149000168,230.5862149000168,230.5862149000168,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_12.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,45,45,199,NA,NA,NA,NA,NA,0.00173030002042651,230.6611991999671,231.03609740035608,231.13626069994643,233.1361036002636,233.53616259992123,233.6385302003473,233.6385302003473,h,1,0.7334067998453975,234.4028141000308,234.4028141000308,234.4028141000308,234.4028141000308,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,46,46,306,NA,NA,NA,NA,NA,0.00177739979699254,234.4914763001725,234.86939050024375,234.96956070000303,236.9693511999212,237.36956530017775,237.471910700202,237.471910700202,h,1,1.066944000311196,238.5690934001468,238.5690934001468,238.5690934001468,238.5690934001468,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_9.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,47,47,196,NA,NA,NA,NA,NA,4.313001409173e-4,238.6474713999778,239.0193855999969,239.119528000243,241.11956100026143,241.5194226000458,241.62197360023856,241.62197360023856,h,1,0.621866799890995,242.2694715000689,242.2694715000689,242.2694715000689,242.2694715000689,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,Adam KNOWS there is ONE cube,1,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,48,48,276,NA,NA,NA,NA,NA,0.00168700003996491,242.36457219999284,242.73608230007812,242.8360382001847,244.83601410035044,245.2361922999844,245.33850060030815,245.33850060030815,h,1,1.2887222999706864,246.6526814000681,246.6526814000681,246.6526814000681,246.6526814000681,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,49,49,14,NA,NA,NA,NA,NA,0.00152350030839443,246.7306766002439,247.10270610032603,247.2028510002419,249.20283510023728,249.60289059998468,249.70524180028588,249.70524180028588,b,1,0.6580529999919236,250.3860798003152,250.3860798003152,250.3860798003152,250.3860798003152,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_12.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,50,50,145,NA,NA,NA,NA,NA,0.00167979998514056,250.4763962002471,250.85269500035793,250.95289360033348,252.9528179001063,253.35279110027477,253.45512640010568,253.45512640010568,b,1,0.7237970000132918,254.20265370002016,254.20265370002016,254.20265370002016,254.20265370002016,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_1.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,51,51,76,NA,NA,NA,NA,NA,8.1700040027499e-4,254.29150420008227,254.6693187002093,254.76947610033676,256.7695011002943,257.1693261000328,257.27181329997256,257.27181329997256,h,1,0.5809059999883175,257.8692836998962,257.8692836998962,257.8692836998962,257.8692836998962,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_3.png,Adam KNOWS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,52,52,275,NA,NA,NA,NA,NA,0.00152119994163513,257.9367622002028,258.31913099996746,258.4193140999414,260.4194469000213,260.8192513003014,260.9217252000235,260.9217252000235,h,1,0.9052637997083366,261.852584999986,261.852584999986,261.852584999986,261.852584999986,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,"In REALITY, there is ONE cube",1,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,53,53,54,NA,NA,NA,NA,NA,0.0011523999273777,261.9232835001312,262.3025764003396,262.4027710002847,264.4026259002276,264.8027316001244,264.9049065001309,264.9049065001309,h,1,0.6903256000950933,265.61918159993365,265.61918159993365,265.61918159993365,265.61918159993365,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,54,54,45,NA,NA,NA,NA,NA,0.00170210003852844,265.6876075002365,266.06930440012366,266.1694324002601,268.1695053000003,268.56947720004246,268.67197250016034,268.67197250016034,b,1,0.8432447998784482,269.5359967001714,269.5359967001714,269.5359967001714,269.5359967001714,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,55,55,222,NA,NA,NA,NA,NA,0.00169439986348152,269.62028919998556,270.0026610000059,270.1028146999888,272.10283529991284,272.50279020005837,272.60505110025406,272.60505110025406,b,1,0.9901900002732872,273.6193280001171,273.6193280001171,273.6193280001171,273.6193280001171,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,56,56,153,NA,NA,NA,NA,NA,0.00169129995629191,273.71099330019206,274.08595350012183,274.1860503000207,276.18607160029933,276.5859175999649,276.68832849990577,276.68832849990577,b,1,0.9312444999814034,277.63572150003165,277.63572150003165,277.63572150003165,277.63572150003165,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,"In REALITY, there is ONE cube",1,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,57,57,60,NA,NA,NA,NA,NA,3.8849981501698e-4,277.7026110002771,278.0859391000122,278.18586269998923,280.18604400008917,280.58606310002506,280.6883727000095,280.6883727000095,h,1,0.6188324000686407,281.3357514999807,281.3357514999807,281.3357514999807,281.3357514999807,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_6.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,58,58,139,NA,NA,NA,NA,NA,3.9259996265172e-4,281.40813870029524,281.7858898001723,281.8860325003043,283.88604340003803,284.2860306003131,284.3883322002366,284.3883322002366,b,1,0.8476506997831166,285.2526075001806,285.2526075001806,285.2526075001806,285.2526075001806,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_3.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,59,59,116,NA,NA,NA,NA,NA,0.00179090024903416,285.3344315001741,285.7192517002113,285.819404900074,287.8191551999189,288.21930620027706,288.32176849991083,288.32176849991083,b,1,0.8094190997071564,289.1524130003527,289.1524130003527,289.1524130003527,289.1524130003527,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,1,1,0,1,0,1,B,PropFalse,0,60,60,106,NA,NA,NA,NA,NA,0.00180590013042092,289.2242188001983,289.602537299972,289.7026736000553,291.70257640024647,292.10265420004725,292.20500050019473,292.20500050019473,h,1,0.54186060000211,292.7691490002908,292.7691490002908,292.7691490002908,292.7691490002908,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,61,61,101,NA,NA,NA,NA,NA,9.3179987743496e-4,292.85698120016605,293.235878800042,293.33599180029705,295.3358045001514,295.7358639999293,295.8383249999024,295.8383249999024,h,1,1.6763607999309895,297.53577740024775,297.53577740024775,297.53577740024775,297.53577740024775,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,62,62,149,NA,NA,NA,NA,NA,3.8979994133114e-4,297.60777750005946,297.9857844002545,298.08598520001397,300.0858638002537,300.48587090009823,300.588315800298,300.588315800298,b,1,0.7428594999946654,301.3526381999254,301.3526381999254,301.3526381999254,301.3526381999254,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,63,63,314,NA,NA,NA,NA,NA,0.00172499986365437,301.4269619002007,301.8024157001637,301.9026697999798,303.90270090010017,304.30261779995635,304.40494169993326,304.40494169993326,h,1,0.5740639995783567,305.00250190030783,305.00250190030783,305.00250190030783,305.00250190030783,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,64,64,308,NA,NA,NA,NA,NA,0.00155080016702413,305.0873388000764,305.469155699946,305.5692944000475,307.56917620031163,307.9692095001228,308.0715915001929,308.0715915001929,h,1,0.5075060999952257,308.60235609998927,308.60235609998927,308.60235609998927,308.60235609998927,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,65,65,311,NA,NA,NA,NA,NA,0.0017264001071453,308.6678472002968,309.05242850026116,309.1526307002641,311.1525747003034,311.5526137999259,311.65507590025663,311.65507590025663,h,1,0.7000229000113904,312.385846900288,312.385846900288,312.385846900288,312.385846900288,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_1.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,66,66,84,NA,NA,NA,NA,NA,0.00172219984233379,312.48700510011986,312.869115000125,312.9691638001241,314.96919450024143,315.3692406001501,315.47162850014865,315.47162850014865,h,1,0.6593853998929262,316.15248830011114,316.15248830011114,316.15248830011114,316.15248830011114,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,Adam THINKS there are ZERO cubes,0,b,h,2,1,1,1,1,0,1,0,1,B,-,0,67,67,160,NA,NA,NA,NA,NA,0.00177490012720227,316.2412616000511,316.61911340011284,316.7192712002434,318.7192512000911,319.1191909001209,319.2215598002076,319.2215598002076,b,1,1.7979637002572415,321.0358188999817,321.0358188999817,321.0358188999817,321.0358188999817,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,68,68,125,NA,NA,NA,NA,NA,0.00169780012220144,321.12394820014015,321.50224760035053,321.6025559003465,323.6026016003452,324.0025361003354,324.10498970001936,324.10498970001936,b,1,0.8180109998211265,324.95241990033537,324.95241990033537,324.95241990033537,324.95241990033537,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_5.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,69,69,34,NA,NA,NA,NA,NA,0.00150249991565942,325.04135610023513,325.41908380016685,325.5192284001969,327.5190431000665,327.9191967002116,328.02155360020697,328.02155360020697,b,1,0.7414384000003338,328.78578709997237,328.78578709997237,328.78578709997237,328.78578709997237,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,Adam KNOWS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,70,70,284,NA,NA,NA,NA,NA,0.00170450005680322,328.87395570008084,329.25229299999774,329.3525276002474,331.3524172003381,331.75255690002814,331.8548552999273,331.8548552999273,h,1,1.212173500098288,333.08561530010775,333.08561530010775,333.08561530010775,333.08561530010775,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_2.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,71,71,175,NA,NA,NA,NA,NA,0.00152039993554353,333.15608710004017,333.5356896002777,333.635846900288,335.63585550012067,336.03581160027534,336.1382054002024,336.1382054002024,h,1,0.7209105002693832,336.88580070016906,336.88580070016906,336.88580070016906,336.88580070016906,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,1,1,0,1,0,1,B,-,0,72,72,53,NA,NA,NA,NA,NA,0.00170519994571805,336.96565110003576,337.335732200183,337.4356626002118,339.43573789997026,339.8356536999345,339.93817509990185,339.93817509990185,b,1,1.736873199697584,341.70212829997763,341.70212829997763,341.70212829997763,341.70212829997763,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_1.png,Adam THINKS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,73,73,180,NA,NA,NA,NA,NA,0.00105389999225735,341.7794757001102,342.1520859003067,342.2523149000481,344.2523547001183,344.6524740001187,344.7547301002778,344.7547301002778,h,1,0.7598790996707976,345.5355354999192,345.5355354999192,345.5355354999192,345.5355354999192,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_15.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,74,74,28,NA,NA,NA,NA,NA,3.9370032027363e-4,345.6074443999678,345.9857429000549,346.08576139993966,348.0857951999642,348.48579820012674,348.5880565000698,348.5880565000698,b,1,1.399407200049609,350.0189593001269,350.0189593001269,350.0189593001269,350.0189593001269,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_3.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,75,75,128,NA,NA,NA,NA,NA,0.0015056999400258,350.09341809991747,350.469000000041,350.56893680011854,352.56909479992464,352.969029400032,353.0715097002685,353.0715097002685,b,1,1.9230410000309348,355.0187869002111,355.0187869002111,355.0187869002111,355.0187869002111,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam THINKS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,76,76,172,NA,NA,NA,NA,NA,3.9330031722784e-4,355.0890212999657,355.46898159990087,355.5690808002837,357.56897839996964,357.9690066999756,358.0714759998955,358.0714759998955,h,1,0.5478929998353124,358.63570940028876,358.63570940028876,358.63570940028876,358.63570940028876,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,77,77,85,NA,NA,NA,NA,NA,0.00168049987405538,358.7282404000871,359.10228500002995,359.20224210014567,361.2024169000797,361.60244580032304,361.7050453000702,361.7050453000702,h,1,0.6982241999357939,362.4186829002574,362.4186829002574,362.4186829002574,362.4186829002574,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,78,78,94,NA,NA,NA,NA,NA,3.9510009810328e-4,362.4899623999372,362.8689950001426,362.9687789003365,364.96878670016304,365.3687307001091,365.47111110016704,365.47111110016704,h,1,0.7795438002794981,366.2687711003237,366.2687711003237,366.2687711003237,366.2687711003237,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_8.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,79,79,265,NA,NA,NA,NA,NA,4.0180003270506e-4,366.35035940026864,366.7354203001596,366.8357522999868,368.8357017003,369.2355456999503,369.3381040999666,369.3381040999666,b,1,1.4566901000216603,370.8189032003283,370.8189032003283,370.8189032003283,370.8189032003283,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_2.png,Adam KNOWS there are ZERO cubes,0,h,b,1,1,0,1,1,0,0,0,0,B,PropTrueNoKnowledge,0,80,80,289,NA,NA,NA,NA,NA,0.00150789972394704,370.9070855001919,371.28556910017505,371.38557590032,373.3856210000813,373.7856843001209,373.8880369001999,373.8880369001999,b,0,3.947277099825442,377.85252980003133,NA,377.85252980003133,NA,space,19.406242800410837,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,"In REALITY, there are TWO cubes",2,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,81,81,65,NA,NA,NA,NA,NA,0.00173470005393028,397.35410819994286,397.73547610035166,397.8355862000026,399.8355963001959,400.23538450011984,400.3380982000381,400.3380982000381,h,1,1.1687168995849788,401.5354850003496,401.5354850003496,401.5354850003496,401.5354850003496,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,82,82,303,NA,NA,NA,NA,NA,0.00171330012381076,401.62374130031094,402.00212970003486,402.10224270028993,404.10224710032344,404.5020750002004,404.6046120002866,404.6046120002866,h,1,0.8217788999900222,405.4520527999848,405.4520527999848,405.4520527999848,405.4520527999848,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,83,83,210,NA,NA,NA,NA,NA,6.7189987748861e-4,405.5405178000219,405.9187447000295,406.0189089002088,408.0187033000402,408.4189344001934,408.5212683002465,408.5212683002465,h,1,1.1930986000224948,409.73540000012144,409.73540000012144,409.73540000012144,409.73540000012144,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_1.png,Adam THINKS there is ONE cube,1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,84,84,111,NA,NA,NA,NA,NA,7.9809967428445e-4,409.8290233002044,410.201972800307,410.3022071002051,412.3022297001444,412.70221320027485,412.8044838001952,412.8044838001952,b,1,1.0308130998164415,413.8520014001988,413.8520014001988,413.8520014001988,413.8520014001988,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_12.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,85,85,245,NA,NA,NA,NA,NA,5.9300009161233e-4,413.9426539000124,414.3187540001236,414.4189137001522,416.4186726002954,416.8186797001399,416.9211699999869,416.9211699999869,b,1,1.8500540000386536,418.8021549000405,418.8021549000405,418.8021549000405,418.8021549000405,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,86,86,124,NA,NA,NA,NA,NA,0.00171189988031983,418.9050628002733,419.2854035003111,419.38552730018273,421.3854935001582,421.78531470010057,421.8877232000232,421.8877232000232,b,1,0.8269008002243936,422.7354753003456,422.7354753003456,422.7354753003456,422.7354753003456,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,87,87,31,NA,NA,NA,NA,NA,0.00169549975544214,422.82921880017966,423.2019410999492,423.3019818002358,425.3021693001501,425.7021134002134,425.80453329999,425.80453329999,b,1,0.7501790001988411,426.58538109995425,426.58538109995425,426.58538109995425,426.58538109995425,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
Knowledge,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,88,88,280,NA,NA,NA,NA,NA,0.00169890001416206,426.65503440005705,427.0353427003138,427.1355313002132,429.13552210014313,429.53555070003495,429.6377244000323,429.6377244000323,h,1,0.6205452000722289,430.285182800144,430.285182800144,430.285182800144,430.285182800144,NA,NA,NA,NA,NA,NA,NA,026,001,2024-10-15_12h06.27.366,PsychoPy Exp,2023.1.2,60.02653178931638
