Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndText.stopped,ExpEndPressSPACE.stopped,ExpEndPressSPACE.keys,participant,session,date,expName,psychopyVersion,frameRate
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_8.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,111,111,141,NA,NA,NA,NA,NA,0.00171600002795457,516.5208799999673,516.9027555000503,517.0028909000102,519.0029031001031,519.4027583999559,519.5052211000584,519.5052211000584,h,1,0.8889979000668973,520.4195195999928,520.4195195999928,520.4195195999928,520.4195195999928,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,112,112,259,NA,NA,NA,NA,NA,0.00168400001712143,520.503842000151,520.8860442000441,520.9861930001061,522.9861858000513,523.3861217000522,523.4884049000684,523.4884049000684,h,1,0.9059318001382052,524.4194855000824,524.4194855000824,524.4194855000824,524.4194855000824,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,Adam KNOWS there are ZERO cubes,0,h,b,2,1,1,1,1,0,1,0,1,B,PropFalse,0,113,113,323,NA,NA,NA,NA,NA,0.00168819981627166,524.5132053000852,524.8860806999728,524.9861985000316,526.9862569000106,527.3861826001666,527.4887113999575,527.4887113999575,b,1,2.5853062998503447,530.1024051001295,530.1024051001295,530.1024051001295,530.1024051001295,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_4.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,114,114,33,NA,NA,NA,NA,NA,4.1460013017058e-4,530.2083521001041,530.5860974001698,530.6859927000478,532.6861799000762,533.0860355000477,533.1885595000349,533.1885595000349,h,1,0.6456728000193834,533.8527252001222,533.8527252001222,533.8527252001222,533.8527252001222,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,115,115,49,NA,NA,NA,NA,NA,0.00166800012812018,533.9382009999827,534.3193192000035,534.4194732999895,536.4195149000734,536.8194114000071,536.9217314999551,536.9217314999551,h,1,1.2246443999465555,538.1693824001122,538.1693824001122,538.1693824001122,538.1693824001122,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,116,116,125,NA,NA,NA,NA,NA,0.00166140007786452,538.2572544000577,538.6359864000697,538.7361121000722,540.7361274999566,541.1359675000422,541.238352100132,541.238352100132,h,1,2.7646398001816124,544.0193664000835,544.0193664000835,544.0193664000835,544.0193664000835,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_19.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,117,117,252,NA,NA,NA,NA,NA,0.00167759996838867,544.1152359000407,544.4859452999663,544.5861255000345,546.5861448000651,546.9859766000882,547.0885233001318,547.0885233001318,h,1,0.505756099941209,547.6191837000661,547.6191837000661,547.6191837000661,547.6191837000661,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,118,118,309,NA,NA,NA,NA,NA,0.00177520001307129,547.6923245000653,548.0692895001266,548.1693019000813,550.169457500102,550.5693934999872,550.6717050999869,550.6717050999869,b,1,0.7225293999072164,551.4191489000805,551.4191489000805,551.4191489000805,551.4191489000805,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,Adam KNOWS there are ZERO cubes,0,h,b,2,2,0,1,1,0,1,1,0,B,PropTrueNoKnowledge,0,119,119,295,NA,NA,NA,NA,NA,0.00167799997143447,551.4887161999941,551.8691204001661,551.9692935000639,553.9693100999575,554.3692970999982,554.4718035000842,554.4718035000842,b,1,2.570039500016719,557.0690341000445,557.0690341000445,557.0690341000445,557.0690341000445,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,120,120,283,NA,NA,NA,NA,NA,4.4420012272894e-4,557.1439219000749,557.5192237000447,557.6192495001014,559.6194364000112,560.0191753001418,560.1215665000491,560.1215665000491,b,1,1.0973796001635492,561.2359762999695,561.2359762999695,561.2359762999695,561.2359762999695,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,Adam THINKS there is ONE cube,1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,121,121,112,NA,NA,NA,NA,NA,0.00166979990899562,561.3316242001019,561.702594500035,561.8025241999421,563.8025412000716,564.202676499961,564.3049592000898,564.3049592000898,h,1,0.665428000036627,564.9857924999669,564.9857924999669,564.9857924999669,564.9857924999669,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,122,122,97,NA,NA,NA,NA,NA,7.8299990855157e-4,565.0744837000966,565.4525560000911,565.5525871999562,567.5526825999841,567.9526249000337,568.0548479000572,568.0548479000572,b,1,1.2194256000220776,569.3023837001529,569.3023837001529,569.3023837001529,569.3023837001529,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,123,123,44,NA,NA,NA,NA,NA,0.00165919982828199,569.3782657999545,569.7525520001072,569.8526574000716,571.8526825001463,572.2526365001686,572.3549452000298,572.3549452000298,h,1,0.7991959999781102,573.1858998001553,573.1858998001553,573.1858998001553,573.1858998001553,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,124,124,47,NA,NA,NA,NA,NA,0.00165129988454282,573.2719829000998,573.6526256999932,573.7526400000788,575.7526591001078,576.1527042000089,576.2548636000138,576.2548636000138,h,1,0.4995092998724431,576.785952199949,576.785952199949,576.785952199949,576.785952199949,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_7.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,125,125,240,NA,NA,NA,NA,NA,0.00166659988462924,576.8814985000063,577.252531300066,577.3526665000245,579.3525378999766,579.7526489000302,579.8549844999798,579.8549844999798,h,1,1.0911493999883533,580.9692160000559,580.9692160000559,580.9692160000559,580.9692160000559,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_2.png,Adam THINKS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoBelief,0,126,126,213,NA,NA,NA,NA,NA,0.0017975999508053,581.0640627001412,581.4358310999814,581.5359602000099,583.5358091001399,583.9360184001271,584.038174000103,584.038174000103,b,1,1.2437205000314862,585.3023407000583,585.3023407000583,585.3023407000583,585.3023407000583,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,127,127,25,NA,NA,NA,NA,NA,3.8230000063776e-4,585.3702426000964,585.7524983000476,585.8524092000443,587.8526042001322,588.2525750000495,588.3549979999661,588.3549979999661,h,1,1.0316282000858337,589.4025209001265,589.4025209001265,589.4025209001265,589.4025209001265,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_4.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,128,128,87,NA,NA,NA,NA,NA,0.00165789993479847,589.4740985000972,589.8523077999707,589.9525874000974,591.9524411000311,592.352433500113,592.4548569000326,592.4548569000326,b,1,0.9552349001169204,593.4358392001595,593.4358392001595,593.4358392001595,593.4358392001595,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_2.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,129,129,61,NA,NA,NA,NA,NA,0.00166379986330866,593.5193698001094,593.9024607001338,594.0025881000329,596.0024107999634,596.4024893001188,596.5048643001355,596.5048643001355,b,1,0.4655758999288082,596.9858343000524,596.9858343000524,596.9858343000524,596.9858343000524,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,130,130,148,NA,NA,NA,NA,NA,0.00147829996421933,597.0740897001233,597.4524054999929,597.5525907999836,599.5525680000428,599.9526221000124,600.054571100045,600.054571100045,h,1,0.8275824000593275,600.902531000087,600.902531000087,600.902531000087,600.902531000087,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,Adam THINKS there is ONE cube,1,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,131,131,183,NA,NA,NA,NA,NA,0.00164760020561516,600.9782525000628,601.3524203000125,601.4525381000713,603.4525228000712,603.8525001001544,603.9547079000622,603.9547079000622,b,1,1.007285499945283,604.985893700039,604.985893700039,604.985893700039,604.985893700039,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_3.png,Adam THINKS there is ONE cube,1,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,132,132,186,NA,NA,NA,NA,NA,0.00167139992117881,605.0957067999989,605.469093499938,605.5691967001185,607.5692074000835,607.9691819001455,608.07138580014,608.07138580014,b,1,0.9705854998901486,609.0690811001696,609.0690811001696,609.0690811001696,609.0690811001696,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_4.png,Adam THINKS there are ZERO cubes,0,b,h,2,1,1,1,1,0,1,0,1,B,-,0,133,133,161,NA,NA,NA,NA,NA,0.00124999997206032,609.1575790999923,609.5357737001032,609.6358789999504,611.6356864001136,612.0358126000501,612.1379551000427,612.1379551000427,h,1,1.111864399863407,613.2690614000894,613.2690614000894,613.2690614000894,613.2690614000894,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_14.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,134,134,298,NA,NA,NA,NA,NA,9.7920000553131e-4,613.360096000135,613.7355718000326,613.8359225001186,615.8358483000193,616.2356581001077,616.3378861001693,616.3378861001693,b,1,0.920183900045231,617.2857729999814,617.2857729999814,617.2857729999814,617.2857729999814,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_22.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,135,135,255,NA,NA,NA,NA,NA,0.00164889986626803,617.3792981000151,617.7520872000605,617.8525921001565,619.8524199000094,620.2524862999562,620.3549319000449,620.3549319000449,h,1,0.4154677998740226,620.7855746001005,620.7855746001005,620.7855746001005,620.7855746001005,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,Adam THINKS there is ONE cube,1,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,136,136,185,NA,NA,NA,NA,NA,0.00167429982684552,620.8622014001012,621.2357076001354,621.335850500036,623.3358160001226,623.735719300108,623.8380267000757,623.8380267000757,b,1,1.2600630999077111,625.119053500006,625.119053500006,625.119053500006,625.119053500006,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_1.png,"In REALITY, there are ZERO cubes",0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,137,137,66,NA,NA,NA,NA,NA,0.00170179991982877,625.2167605001014,625.6023283000104,625.7024489999749,627.7024525001179,628.1023814999498,628.2047129999846,628.2047129999846,b,1,0.7091679000295699,628.9355646001641,628.9355646001641,628.9355646001641,628.9355646001641,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,"In REALITY, there are TWO cubes",2,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,138,138,75,NA,NA,NA,NA,NA,0.00151799991726875,629.0062538001221,629.3854784001596,629.4857892000582,631.4857725000475,631.8857267999556,631.9880001000129,631.9880001000129,b,1,0.9983002999797465,633.002154200105,633.002154200105,633.002154200105,633.002154200105,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_3.png,Adam THINKS there are TWO cubes,2,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,139,139,170,NA,NA,NA,NA,NA,3.8739992305636e-4,633.0742146000266,633.4523180001415,633.5522513999604,635.5522440001369,635.9524553001393,636.0545967000071,636.0545967000071,b,1,0.7476337999105453,636.8188525000587,636.8188525000587,636.8188525000587,636.8188525000587,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_1.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,140,140,234,NA,NA,NA,NA,NA,4.7999992966651e-4,636.9026703001,637.2856479000766,637.3857676000334,639.3857275000773,639.7855678000487,639.8879643999971,639.8879643999971,h,1,1.1461173999123275,641.0523538000416,641.0523538000416,641.0523538000416,641.0523538000416,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_6.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,141,141,239,NA,NA,NA,NA,NA,0.00172759988345205,641.1322584000882,641.5021337000653,641.6024705001619,643.6024407001678,644.0022460001055,644.1046337999869,644.1046337999869,h,1,0.43349730013869703,644.5687121001538,644.5687121001538,644.5687121001538,644.5687121001538,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,142,142,85,NA,NA,NA,NA,NA,0.0016882000491023,644.6363815001678,645.0189431000035,645.1190794000868,647.1188775999472,647.5189752001315,647.6212873000186,647.6212873000186,b,1,0.6123170000500977,648.2521945000626,648.2521945000626,648.2521945000626,648.2521945000626,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,Adam THINKS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,143,143,166,NA,NA,NA,NA,NA,5.7159992866218e-4,648.3214696999639,648.7022073001135,648.8023817001376,650.8022721000016,651.2023430000991,651.304662700044,651.304662700044,b,1,0.6892099999822676,652.0189190001693,652.0189190001693,652.0189190001693,652.0189190001693,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,144,144,307,NA,NA,NA,NA,NA,0.00169400009326636,652.106320100138,652.4855703001376,652.5856852999423,654.5855499000754,654.9856664999388,655.0879457001574,655.0879457001574,b,1,0.5457216000650078,655.6521952999756,655.6521952999756,655.6521952999756,655.6521952999756,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_2.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,145,145,121,NA,NA,NA,NA,NA,0.00108260009437799,655.73607730004,656.1189310001209,656.2188173001632,658.2190553001128,658.6189640001394,658.7212960999459,658.7212960999459,h,1,0.49702539993450046,659.2354997000657,659.2354997000657,659.2354997000657,659.2354997000657,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,146,146,46,NA,NA,NA,NA,NA,7.5950007885694e-4,659.3237755000591,659.7021894000936,659.8022422001231,661.80234750011,662.202273900155,662.3045829001348,662.3045829001348,h,1,0.9852530001662672,663.3189089000225,663.3189089000225,663.3189089000225,663.3189089000225,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,147,147,230,NA,NA,NA,NA,NA,0.00166990002617239,663.4003006001003,663.7855460001156,663.8856771001592,665.8856206000783,666.2855680000503,666.3879454000853,666.3879454000853,h,1,1.0695151998661458,667.4853487000801,667.4853487000801,667.4853487000801,667.4853487000801,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_1.png,Adam KNOWS there is ONE cube,1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,148,148,219,NA,NA,NA,NA,NA,3.9439997635781e-4,667.5637008000631,667.9354817001149,668.0356306000613,670.0356075000018,670.4356685001403,670.5379371000454,670.5379371000454,h,1,0.4803428999148309,671.0354308001697,671.0354308001697,671.0354308001697,671.0354308001697,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_3.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,149,149,110,NA,NA,NA,NA,NA,6.8040005862712e-4,671.1178157001268,671.5021933000535,671.6023059000727,673.6022964001168,674.0022152999882,674.1046251000371,674.1046251000371,h,1,2.360806800192222,676.4853499000892,676.4853499000892,676.4853499000892,676.4853499000892,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Reality,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,"In REALITY, there are ZERO cubes",0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,150,150,68,NA,NA,NA,NA,NA,4.3800007551908e-4,676.5641512000002,676.9354787999764,677.0356248000171,679.0354737001471,679.4356017000973,679.5379491001368,679.5379491001368,b,1,0.7355174999684095,680.3020926001482,680.3020926001482,680.3020926001482,680.3020926001482,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,Adam THINKS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoBelief,0,151,151,214,NA,NA,NA,NA,NA,5.789001006633e-4,680.3849206001032,680.7689630000386,680.8687269000802,682.8689494000282,683.2688693001401,683.3711280000862,683.3711280000862,b,1,1.7187307998538015,685.1186029999517,685.1186029999517,685.1186029999517,685.1186029999517,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_2.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,152,152,147,NA,NA,NA,NA,NA,3.915000706911e-4,685.1917369000148,685.5688006000128,685.6687469000462,687.6687086001039,688.0688299001195,688.171118899947,688.171118899947,h,1,1.4226255000103265,689.6186426000204,689.6186426000204,689.6186426000204,689.6186426000204,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_3.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,153,153,132,NA,NA,NA,NA,NA,0.00170869985595345,689.691250000149,690.0688370999414,690.1689306001645,692.1687749000266,692.568808699958,692.671108199982,692.671108199982,b,0,1.1063020001165569,693.8018400000874,693.8018400000874,693.8018400000874,693.8018400000874,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_3.png,Adam KNOWS there are ZERO cubes,0,h,b,1,1,0,1,1,0,0,0,0,B,PropTrueNoKnowledge,0,154,154,290,NA,NA,NA,NA,NA,5.3229997865855e-4,693.8755755999591,694.2520500000101,694.3521588000003,696.3522423000541,696.7522545000538,696.8543255999684,696.8543255999684,b,1,1.1711146000307051,698.0520266999956,698.0520266999956,698.0520266999956,698.0520266999956,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Belief,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_3.png,Adam THINKS there are TWO cubes,2,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,155,155,164,NA,NA,NA,NA,NA,9.1089983470737e-4,698.1487265001051,698.5187417999841,698.6188586000353,700.618856200017,701.0188525000121,701.1209683001507,701.1209683001507,b,1,1.3767507001757622,702.5188382000197,702.5188382000197,702.5188382000197,702.5188382000197,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
Knowledge,FALSE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_3.png,Adam KNOWS there are TWO cubes,2,h,b,1,1,0,1,1,0,0,0,0,NB,PropFalse,0,156,156,272,NA,NA,NA,NA,NA,0.0016971998848021,702.6108470000327,702.9853636000771,703.0855030999519,705.0855433000252,705.4855202001054,705.5876955999993,705.5876955999993,b,1,0.6859293999150395,706.302062400151,706.302062400151,706.302062400151,706.302062400151,NA,NA,NA,NA,NA,NA,NA,003,001,2024-10-02_12h15.34.453,PsychoPy Exp,2023.1.2,60.00510045840515
